generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
0,-1647.462709772697,-7607.071998690582,4488.188150618345,13,15.890625,128,0,128,0.0,1.0,1920,5,1915,0.0026041666666666665,0.9973958333333334,-507.1381332460388,545.5604732723251
1,-1414.784050197409,-3269.878554426194,2453.2848864966963,26,16.7734375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-217.9919036284129,238.3872587872942
2,-1414.784050197409,-2986.6684135080704,2211.959459976159,26,16.625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-199.1112275672047,185.42015749327982
3,-1414.784050197409,-2898.7419808613067,2289.0844775014484,26,18.4375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-193.24946539075378,177.8630632679555
4,-1414.784050197409,-2776.7280251245993,2330.1872270260073,26,25.1328125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-185.11520167497332,180.06955141717663
5,-1380.6002907286718,-2777.4421194529746,2199.1378117932804,27,27.6640625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-185.16280796353166,168.50729932495932
6,-1185.904083129289,-2451.7605038187803,2094.3770153929113,26,26.9453125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-163.45070025458534,162.86265472053316
7,-1132.2589542665107,-2319.716977336438,1903.0088327797093,43,27.5625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-154.64779848909586,151.81538582633846
8,-1132.2589542665107,-2989.1311400322074,2759.884176968853,43,28.21875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-199.27540933548053,228.0040599954504
9,-1050.5754877993024,-2067.24368378571,1819.7104015872658,58,29.703125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-137.81624558571403,151.79694496873978
10,-1050.5754877993024,-2497.6295423822876,2253.8239251282766,58,37.34375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-166.50863615881917,174.6970874915531
11,-1050.5754877993024,-2510.2827204189607,2325.4175686698454,58,44.3515625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-167.35218136126406,184.91752524641097
12,-961.3588061884166,-3062.303969920686,2672.305749975781,58,50.96875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-204.15359799471244,205.1693976522619
13,-961.3588061884166,-2525.4744897832506,2472.716166478353,58,55.7421875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-168.36496598555004,194.9753748892106
14,-931.1638393369301,-2387.5875563850377,2306.383202158102,59,56.4375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-159.17250375900252,183.85777748556296
15,-931.1638393369301,-2444.986013831068,2560.4673188814304,59,57.15625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-162.9990675887379,205.29630526985872
16,-931.1638393369301,-2197.5952561954027,2184.070657330445,59,58.2421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-146.50635041302687,175.51843564030224
17,-931.1638393369301,-2783.324355022922,2739.904306636189,59,57.515625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-185.55495700152818,219.00230192077606
18,-910.15347551386,-2334.738666585955,2412.083055087455,59,58.6640625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-155.6492444390637,188.12594366800357
19,-910.15347551386,-2062.6444931875735,2090.7949144110676,59,58.7890625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-137.5096328791716,172.86329770644164
20,-910.15347551386,-2479.7848503394284,2478.6005037416194,59,57.765625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-165.31899002262855,202.36124972688302
21,-863.7487799570706,-2464.1828137653606,2490.7096429971225,59,56.859375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-164.27885425102406,195.2498589966533
22,-862.51338121503,-2461.62035800763,2323.5013167677507,62,58.40625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-164.10802386717532,185.19287094287543
23,-862.51338121503,-2172.378008138664,2123.7287352687795,62,58.5078125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-144.8252005425776,173.31685214432412
24,-763.3392403495343,-1987.302757128721,2216.7126936730683,63,58.7421875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-132.48685047524808,180.004546815736
