generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
10,-374.33338628219207,-2235.508286820675,3098.6871190615975,14,15.5,128,0,128,0.0,1.0,1920,145,1775,0.07552083333333333,0.9244791666666666,-148.2453441213783,299.1530893548647
11,-374.33338628219207,-2124.2685962694222,3126.883783120884,16,16.2890625,128,0,128,0.0,1.0,1920,138,1782,0.071875,0.928125,-140.8293647512948,305.1468709849684
12,-364.0407603811711,-2126.3489739883753,3063.7988388408926,14,15.5078125,128,0,128,0.0,1.0,1920,147,1773,0.0765625,0.9234375,-140.96805659922504,295.4563820353898
13,-357.2364487402809,-1942.5381532745548,2909.1261412929784,35,16.40625,128,0,128,0.0,1.0,1920,129,1791,0.0671875,0.9328125,-128.76608521830366,292.9918302226919
14,-356.6773551476601,-2276.111379722734,3165.2459291364667,14,17.515625,128,0,128,0.0,1.0,1920,133,1787,0.06927083333333334,0.9307291666666667,-150.9412794815156,322.2218138081176
15,-354.13046447468497,-1935.513674938654,2482.089244290071,22,19.7421875,128,0,128,0.0,1.0,1920,126,1794,0.065625,0.934375,-128.2457033292436,271.54586502595043
16,-354.13046447468497,-1822.157894136461,2950.5532725572193,22,22.1953125,128,0,128,0.0,1.0,1920,150,1770,0.078125,0.921875,-120.68448460909742,300.2821743792751
17,-272.7853275007058,-2267.7308844491845,3296.944222486763,20,26.0390625,128,0,128,0.0,1.0,1920,133,1787,0.06927083333333334,0.9307291666666667,-150.44143396327897,320.8850695467976
18,-230.50816009734766,-1556.0370859433287,2428.3960543892877,32,26.2890625,128,0,128,0.0,1.0,1920,153,1767,0.0796875,0.9203125,-102.94413906288857,248.30371046054586
19,-230.50816009734766,-1976.5672987415228,2909.4876776238784,32,26.03125,128,0,128,0.0,1.0,1920,148,1772,0.07708333333333334,0.9229166666666667,-130.97323658276818,310.6777328831722
20,-227.65131126182771,-1439.629929008495,2420.239383501241,53,27.1484375,128,0,128,0.0,1.0,1920,159,1761,0.0828125,0.9171875,-95.17741193389969,246.97058026956745
21,-227.65131126182771,-2421.174105906231,3830.5403405022057,53,31.078125,128,0,128,0.0,1.0,1920,131,1789,0.06822916666666666,0.9317708333333333,-160.60275289374877,362.2971861757278
22,-219.0941579695415,-2660.8452864704777,3802.126193890699,52,37.0390625,128,0,128,0.0,1.0,1920,127,1793,0.06614583333333333,0.9338541666666667,-176.58083159803184,382.08889893060547
23,-219.0941579695415,-1820.7585011444953,3132.2965787510475,52,45.359375,128,0,128,0.0,1.0,1920,145,1775,0.07552083333333333,0.9244791666666666,-120.57556674296636,324.818718624145
24,-217.47276624033012,-2256.7950017895905,3654.278373204269,35,48.3984375,128,0,128,0.0,1.0,1920,147,1773,0.0765625,0.9234375,-149.64466678597273,369.61322515252795
25,26.607108426730818,-2351.7536001203107,3496.829279012298,49,48.046875,128,0,128,0.0,1.0,1920,119,1801,0.06197916666666667,0.9380208333333333,-155.98409417468739,346.13771712721575
26,26.607108426730818,-1632.3126617972257,2895.53593790736,49,46.078125,128,0,128,0.0,1.0,1920,155,1765,0.08072916666666667,0.9192708333333334,-108.0140732864817,283.3854728136203
27,26.607108426730818,-1769.4793619818965,3210.6209445848735,49,41.7265625,128,0,128,0.0,1.0,1920,145,1775,0.07552083333333333,0.9244791666666666,-117.15851996545977,317.245094356839
28,26.607108426730818,-1964.9044430381414,3357.8420693835146,45,43.84375,128,0,128,0.0,1.0,1920,124,1796,0.06458333333333334,0.9354166666666667,-130.18685870254276,326.96715751925296
29,26.607108426730818,-1733.225624440016,3944.871244294402,49,48.4453125,128,0,128,0.0,1.0,1920,166,1754,0.08645833333333333,0.9135416666666667,-114.74160412933443,359.6427717539691
30,26.607108426730818,-2072.6405303661613,3966.489351724207,45,49.0546875,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-137.36926452441077,389.0559168093148
31,33.17975356319312,-1768.926793261986,3893.9435176863444,51,48.2734375,128,0,128,0.0,1.0,1920,157,1763,0.08177083333333333,0.9182291666666667,-117.12168205079907,360.31612012155875
32,33.55335433814594,-1192.9446492282445,2809.819597716638,56,48.5625,128,0,128,0.0,1.0,1920,175,1745,0.09114583333333333,0.9088541666666666,-78.7739141152163,277.98935796561324
33,33.55335433814594,-1955.3599899016576,3781.166942121063,56,48.203125,128,0,128,0.0,1.0,1920,141,1779,0.0734375,0.9265625,-129.54691599344383,373.8319653566797
34,35.776502430122264,-1975.4348668688267,4060.627867104556,51,49.5078125,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-130.93732445792176,381.30424434669465
35,35.776502430122264,-1926.0145054764625,4251.132590386678,51,52.7421875,128,0,128,0.0,1.0,1920,153,1767,0.0796875,0.9203125,-127.59315453176416,398.81545783651694
36,41.30653573085222,-1499.09550328955,3437.6466483659287,54,53.8203125,128,0,128,0.0,1.0,1920,152,1768,0.07916666666666666,0.9208333333333333,-99.13188771930335,318.7843946759091
37,41.30653573085222,-1916.5171658293716,4129.787688998925,54,53.265625,128,0,128,0.0,1.0,1920,159,1761,0.0828125,0.9171875,-126.95843605529147,395.6305817529761
38,41.30653573085222,-1742.1526780150023,3593.227453684386,51,52.7421875,128,0,128,0.0,1.0,1920,164,1756,0.08541666666666667,0.9145833333333333,-115.3341368676668,336.46171939624196
39,85.31129585745805,-1250.6222409654624,3143.0046627542583,57,53.203125,128,0,128,0.0,1.0,1920,173,1747,0.09010416666666667,0.9098958333333333,-82.56544106436417,296.23114954172996
40,85.31129585745805,-1025.8415127939106,2039.632728581872,57,53.5625,128,0,128,0.0,1.0,1920,176,1744,0.09166666666666666,0.9083333333333333,-67.5784966862607,216.36302029005537
41,85.31129585745805,-1724.1107297924004,3359.6760732938087,57,54.3125,128,0,128,0.0,1.0,1920,168,1752,0.0875,0.9125,-114.12977781949333,325.99942482251413
42,85.31129585745805,-1969.676344675464,4406.099770214736,57,56.0234375,128,0,128,0.0,1.0,1920,161,1759,0.08385416666666666,0.9161458333333333,-130.55290214503094,394.4857254846867
43,85.31129585745805,-1879.5055457497392,4043.476568690407,59,56.265625,128,0,128,0.0,1.0,1920,152,1768,0.07916666666666666,0.9208333333333333,-124.5415155499826,370.5776863010199
44,85.31129585745805,-1927.2115631188376,3790.1427799816684,57,56.6875,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-127.66983337458916,358.82729399366417
45,85.31129585745805,-2664.992299151528,4682.625270037738,57,56.8125,128,0,128,0.0,1.0,1920,138,1782,0.071875,0.928125,-176.85521577676855,461.17514974543633
46,85.31129585745805,-1574.992514143467,3162.191868580433,57,56.96875,128,0,128,0.0,1.0,1920,152,1768,0.07916666666666666,0.9208333333333333,-104.18856344289775,297.0861956716398
47,85.31129585745805,-1817.9086255451618,3599.371199106662,57,57.5390625,128,0,128,0.0,1.0,1920,167,1753,0.08697916666666666,0.9130208333333333,-120.43505420301081,347.9943064990374
48,85.31129585745805,-1466.4713198480201,3193.687274649634,57,56.5234375,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-96.95381715653465,304.5222760102546
49,102.66804079217314,-1343.841588012396,3451.1228508650233,63,57.2578125,128,0,128,0.0,1.0,1920,177,1743,0.0921875,0.9078125,-88.77850170082638,331.4200436662642
50,102.70109759351561,-1202.442499105175,2762.3081517911646,57,57.71875,128,0,128,0.0,1.0,1920,169,1751,0.08802083333333334,0.9119791666666667,-79.40085410701165,288.11514924841885
51,102.70109759351561,-1193.8315351469673,2697.7561828406406,57,58.7578125,128,0,128,0.0,1.0,1920,170,1750,0.08854166666666667,0.9114583333333334,-78.82991484313116,258.42321198431915
52,103.23915466927366,-1464.1770348350688,2879.587807778866,63,59.8515625,128,0,128,0.0,1.0,1920,159,1761,0.0828125,0.9171875,-96.80086482233791,270.3508619128868
53,103.23915466927366,-1604.225362509751,3357.83906586135,63,58.0390625,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-106.13429500065007,334.4257207510135
54,130.67328255222466,-1015.0371015294212,2912.203881016216,55,58.0390625,128,0,128,0.0,1.0,1920,172,1748,0.08958333333333333,0.9104166666666667,-66.85507760196141,263.68272140420567
55,130.67328255222466,-1184.5740513228113,2858.759546891632,55,57.9765625,128,0,128,0.0,1.0,1920,174,1746,0.090625,0.909375,-78.16170758818741,283.28377668646107
56,130.67328255222466,-1315.849210844752,3115.485777234579,55,56.015625,128,0,128,0.0,1.0,1920,176,1744,0.09166666666666666,0.9083333333333333,-86.91338488965015,306.0443650457182
57,130.67328255222466,-1877.5182786038285,4085.895046754713,57,54.2109375,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-124.3579894069219,379.1972403310306
58,130.67328255222466,-1670.961488492995,3179.1369886180305,52,55.3515625,128,0,128,0.0,1.0,1920,143,1777,0.07447916666666667,0.9255208333333333,-110.58753673286634,305.0435492671066
59,130.67328255222466,-1338.9869573060805,2812.317893172143,52,54.9921875,128,0,128,0.0,1.0,1920,145,1775,0.07552083333333333,0.9244791666666666,-88.45590132040537,280.04835167115914
60,130.67328255222466,-997.328844930225,2543.5243458967075,55,55.4453125,128,0,128,0.0,1.0,1920,174,1746,0.090625,0.909375,-65.67869382868166,259.616809613882
61,130.67328255222466,-1400.9734920346596,2660.5342362354627,55,55.078125,128,0,128,0.0,1.0,1920,156,1764,0.08125,0.91875,-92.5883369689773,253.18480662901817
62,130.67328255222466,-970.105048892368,2104.996288691244,62,54.734375,128,0,128,0.0,1.0,1920,168,1752,0.0875,0.9125,-63.86377409282454,219.3170841341818
63,130.67328255222466,-1856.7918802479417,4111.523419143113,55,54.84375,128,0,128,0.0,1.0,1920,160,1760,0.08333333333333333,0.9166666666666666,-122.97622951652943,379.4998873454572
64,130.67328255222466,-1356.5237880725333,2870.7043642726617,52,54.5078125,128,0,128,0.0,1.0,1920,159,1761,0.0828125,0.9171875,-89.62502337150221,289.91285704252533
65,130.67328255222466,-1636.4378750892834,3352.265172114757,52,54.578125,128,0,128,0.0,1.0,1920,137,1783,0.07135416666666666,0.9286458333333333,-108.28596250595224,331.2090254670008
66,130.67328255222466,-1249.4300928038163,2800.426178895599,54,54.828125,128,0,128,0.0,1.0,1920,172,1748,0.08958333333333333,0.9104166666666667,-82.48544368692107,265.4476933058453
67,130.67328255222466,-1237.62859516433,2601.2055079719808,54,54.8359375,128,0,128,0.0,1.0,1920,163,1757,0.08489583333333334,0.9151041666666667,-81.69867717762197,275.0273411919772
68,130.67328255222466,-1199.3143881313817,2813.844692335706,52,54.2109375,128,0,128,0.0,1.0,1920,171,1749,0.0890625,0.9109375,-79.14439670875876,282.63023799064473
69,130.67328255222466,-1473.0386520447764,3393.912678852247,55,54.7109375,128,0,128,0.0,1.0,1920,158,1762,0.08229166666666667,0.9177083333333333,-97.39268096965176,310.35665750993917
70,130.67328255222466,-1463.3047591768345,2965.484714254398,57,54.3671875,128,0,128,0.0,1.0,1920,161,1759,0.08385416666666666,0.9161458333333333,-96.79583811178894,306.9094205305825
71,130.67328255222466,-1123.9184038079973,2400.977811775692,52,54.40625,128,0,128,0.0,1.0,1920,161,1759,0.08385416666666666,0.9161458333333333,-74.11799775386649,223.72994839729068
72,130.67328255222466,-1914.3891274175453,3720.811926213766,63,55.0859375,128,0,128,0.0,1.0,1920,164,1756,0.08541666666666667,0.9145833333333333,-126.81604599450301,361.7298458224135
73,130.67328255222466,-1808.6400125393652,4015.58240862215,52,54.6484375,128,0,128,0.0,1.0,1920,165,1755,0.0859375,0.9140625,-119.76610500262434,360.96443381093525
74,130.67328255222466,-2365.620860242614,4663.623905321751,52,55.0625,128,0,128,0.0,1.0,1920,150,1770,0.078125,0.921875,-156.8981615161743,437.41394212795547
75,130.67328255222466,-1462.6743500145449,3526.006198148723,52,55.5078125,128,0,128,0.0,1.0,1920,171,1749,0.0890625,0.9109375,-96.70172750096965,362.2219792875121
