generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
59,1693.2312222099517,-974.739330462077,3133.3796212018606,61,53.671875,128,0,128,0.0,1.0,1920,488,1432,0.25416666666666665,0.7458333333333333,-64.48626786413845,242.28348485861858
60,1743.1624716682195,-1218.661388383054,3236.1363620337643,53,54.5703125,128,0,128,0.0,1.0,1920,458,1462,0.23854166666666668,0.7614583333333333,-80.63940505887028,250.14924539680678
61,1743.1624716682195,-539.3938573712452,2945.133106196616,53,54.9296875,128,0,128,0.0,1.0,1920,558,1362,0.290625,0.709375,-35.30698632474969,233.03812413189357
62,1743.1624716682195,-726.2005651197553,2785.9908839660143,53,55.5,128,0,128,0.0,1.0,1920,514,1406,0.2677083333333333,0.7322916666666667,-47.91701684131702,221.7053943257143
63,1743.1624716682195,-1283.4382868975922,3039.293412650177,53,54.6796875,128,0,128,0.0,1.0,1920,433,1487,0.22552083333333334,0.7744791666666667,-85.01411495983949,239.00419013809557
64,1743.1624716682195,-971.4484486179698,2957.507662009475,53,54.890625,128,0,128,0.0,1.0,1920,470,1450,0.24479166666666666,0.7552083333333334,-64.05854240786465,230.92633998888388
65,1743.1624716682195,-518.2492764223528,2762.5666311452546,49,53.984375,128,0,128,0.0,1.0,1920,567,1353,0.2953125,0.7046875,-33.897347594823515,223.25470060483332
66,1743.1624716682195,-326.55169871778594,2623.570645026642,53,53.28125,128,0,128,0.0,1.0,1920,582,1338,0.303125,0.696875,-21.221675747852395,212.08306783987274
67,1743.1624716682195,-320.7219293911248,2820.009845112238,49,53.140625,128,0,128,0.0,1.0,1920,652,1268,0.33958333333333335,0.6604166666666667,-20.780941126074985,227.45648455961523
68,1743.1624716682195,-772.1709868010676,3021.9447914210386,53,53.5859375,128,0,128,0.0,1.0,1920,564,1356,0.29375,0.70625,-50.825461620071174,240.56394955487
69,1745.438933069447,-535.478861703734,2640.334856318626,60,53.3125,128,0,128,0.0,1.0,1920,565,1355,0.2942708333333333,0.7057291666666666,-35.045986613582265,214.96508864229082
70,1768.7597507239152,-356.2153242569808,2834.02475602477,60,54.515625,128,0,128,0.0,1.0,1920,633,1287,0.3296875,0.6703125,-23.143521617132063,227.53494207379364
71,1799.8367932628985,-685.1110928199132,2913.328240562387,54,55.7421875,128,0,128,0.0,1.0,1920,539,1381,0.28072916666666664,0.7192708333333333,-44.96573952132755,229.22810957644563
72,1929.3647930522382,-180.8189102892992,2511.207158280731,60,56.4453125,128,0,128,0.0,1.0,1920,660,1260,0.34375,0.65625,-11.453552352619942,209.5173640672649
73,1994.3844487601002,-214.80404350693007,2570.3583328565865,53,57.8125,128,0,128,0.0,1.0,1920,653,1267,0.34010416666666665,0.6598958333333333,-13.768186233795332,211.59805012731468
74,1994.3844487601002,-884.1650509366337,3160.500923252078,53,56.7734375,128,0,128,0.0,1.0,1920,566,1354,0.2947916666666667,0.7052083333333333,-58.23964922910893,243.1779617410578
75,1994.3844487601002,-300.4807063050937,2509.2447207025625,53,56.6015625,128,0,128,0.0,1.0,1920,632,1288,0.32916666666666666,0.6708333333333333,-19.431526253672917,206.32242226115864
