generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
0,-1532.848931528686,-7523.069039031937,3915.475985327267,24,15.28125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-501.5379359354624,460.52293297180546
1,-1589.6977698385704,-3536.131257178285,2558.2437419129683,29,17.7421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-234.94833381188568,237.3724752943055
2,-1504.3278856811332,-2613.159340247454,1684.2818035269545,29,20.1328125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-173.4168726831636,162.19036933855594
3,-1204.8926169720348,-2779.9497132058877,2050.440171999256,27,25.84375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-184.53362671372588,188.19364524988208
4,-766.7849996526727,-3010.6769963776055,2269.9065781394065,29,29.9140625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-199.91648725850706,170.7284867602652
5,-479.3817680540288,-2910.3227795353423,2474.8123226943603,29,29.75,128,0,128,0.0,1.0,1920,4,1916,0.0020833333333333333,0.9979166666666667,-193.3293311356895,205.6978721376091
6,-461.3089903392595,-2968.7708413087744,2813.4771982461207,29,29.09375,128,0,128,0.0,1.0,1920,4,1916,0.0020833333333333333,0.9979166666666667,-197.12170192058497,227.40847702054836
7,-426.16340052974056,-2322.7729832251857,2477.5136655213487,29,30.28125,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-154.0551780483457,193.63193125212254
8,-262.3222226233015,-1376.6537590293951,1700.7148664128288,32,32.625,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-90.98056310195966,136.05888820632225
9,-228.30910140994456,-1599.3170738798449,2194.6943631875774,32,32.7578125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-105.82322159198968,164.60845428403644
10,-31.532128685337057,-1612.2174955676533,2087.7023566331736,29,32.71875,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-106.68324970451022,158.83785233030895
11,-31.25047453542072,-1147.4335206994492,1604.5376470572735,29,33.9765625,128,0,128,0.0,1.0,1920,10,1910,0.005208333333333333,0.9947916666666666,-75.69921387996328,126.15546940250353
12,385.5036190211982,-1302.222473902104,1825.651305914652,29,31.7109375,128,0,128,0.0,1.0,1920,35,1885,0.018229166666666668,0.9817708333333334,-86.01847742680692,136.43120329612685
13,526.8750577269336,-1499.0167934173062,2218.020403835897,29,30.9140625,128,0,128,0.0,1.0,1920,125,1795,0.06510416666666667,0.9348958333333334,-99.39851539448709,164.16407195347546
14,574.3891816603436,-1211.8110351761945,2081.5142878923916,34,31.421875,128,0,128,0.0,1.0,1920,227,1693,0.11822916666666666,0.8817708333333333,-80.3556315117463,162.32028050971587
15,852.3115003135116,-1544.7555999471538,2516.879990167805,20,31.0703125,128,0,128,0.0,1.0,1920,336,1584,0.175,0.825,-102.49724832981025,191.73827679014173
16,852.3115003135116,-1387.3395180180792,2605.9315752339935,20,30.84375,128,0,128,0.0,1.0,1920,414,1506,0.215625,0.784375,-91.85388453453858,196.71369487554784
17,892.4075091664564,-1203.2612880523336,2449.371747581729,21,30.484375,128,0,128,0.0,1.0,1920,459,1461,0.2390625,0.7609375,-79.58200253682224,190.81184769595464
18,1004.1551716378515,-931.2473700627852,2092.1784421449124,52,30.0078125,128,0,128,0.0,1.0,1920,492,1428,0.25625,0.74375,-61.75972050418568,170.05297735407757
19,1113.414066578441,-874.0981586662322,2363.141164868261,25,27.59375,128,0,128,0.0,1.0,1920,579,1341,0.3015625,0.6984375,-57.829460577748804,182.8564497833241
20,1113.414066578441,-915.7027433313542,2389.798202591112,25,26.296875,128,0,128,0.0,1.0,1920,598,1322,0.31145833333333334,0.6885416666666667,-60.66924538875694,186.45871370260534
21,1113.414066578441,-1258.2261363300383,2781.7154673122413,25,26.0234375,128,0,128,0.0,1.0,1920,616,1304,0.32083333333333336,0.6791666666666667,-83.2437215886692,213.8850162050911
22,1353.7137062469433,-970.1367925203685,2613.7863833385445,27,26.5,128,0,128,0.0,1.0,1920,609,1311,0.3171875,0.6828125,-63.93359866802457,199.83987745679255
23,1353.7137062469433,-1163.1438548013716,2916.3284072817282,27,27.5703125,128,0,128,0.0,1.0,1920,611,1309,0.3182291666666667,0.6817708333333333,-77.06011115342476,222.3476247571719
