generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
36,133.7833575544584,-855.4980142374261,1285.6872581649275,40,41.0234375,128,0,128,0.0,1.0,1920,242,1678,0.12604166666666666,0.8739583333333333,-56.28215928249507,139.95333171886537
37,164.23701093793932,-943.6255214537011,1860.2180028796229,36,41.3203125,128,0,128,0.0,1.0,1920,278,1642,0.14479166666666668,0.8552083333333333,-62.158368096913414,164.89499783040412
38,164.23701093793932,-971.4412722109569,1670.428045281892,36,41.8984375,128,0,128,0.0,1.0,1920,245,1675,0.12760416666666666,0.8723958333333334,-63.96275148073044,158.45699098320023
39,255.31349920906126,-757.3302182336186,1636.800111506346,40,40.8046875,128,0,128,0.0,1.0,1920,257,1663,0.13385416666666666,0.8661458333333333,-49.74076454890791,152.13206926784306
40,255.31349920906126,-1004.0341414110716,1623.718768922198,40,38.4765625,128,0,128,0.0,1.0,1920,210,1710,0.109375,0.890625,-66.2376927607381,154.24889864603912
41,255.31349920906126,-740.5202568048245,1451.2638792863554,40,38.140625,128,0,128,0.0,1.0,1920,241,1679,0.12552083333333333,0.8744791666666667,-48.61801712032164,143.1089435432374
42,289.73309588804057,-650.7494689366109,1447.670566275759,38,39.84375,128,0,128,0.0,1.0,1920,259,1661,0.13489583333333333,0.8651041666666667,-42.685381262440735,140.9538587231879
43,289.73309588804057,-825.9760503455885,2156.204543742023,38,40.3046875,128,0,128,0.0,1.0,1920,295,1625,0.15364583333333334,0.8463541666666666,-54.36819502303923,176.68746553591697
44,302.93146729862224,-583.6356098908459,1674.7251034624649,40,40.0625,128,0,128,0.0,1.0,1920,284,1636,0.14791666666666667,0.8520833333333333,-38.16008232605639,147.2150808666727
45,344.3010628531457,-893.6124390638741,2049.5718955575558,40,40.4453125,128,0,128,0.0,1.0,1920,256,1664,0.13333333333333333,0.8666666666666667,-58.82416260425828,172.0708892129492
46,344.3010628531457,-385.9527380338508,1223.733252349326,40,40.5234375,128,0,128,0.0,1.0,1920,283,1637,0.14739583333333334,0.8526041666666667,-24.980182535590053,130.8740334448891
47,358.55199562540986,-347.1148836320291,1251.1306620422706,40,40.828125,128,0,128,0.0,1.0,1920,292,1628,0.15208333333333332,0.8479166666666667,-22.495158908801933,134.31085171446017
48,358.55199562540986,-367.38162126784243,1328.749927570363,40,41.0,128,0,128,0.0,1.0,1920,286,1634,0.14895833333333333,0.8510416666666667,-23.742108084522823,135.45200679015954
49,358.55199562540986,-440.86969078196626,1395.1927843825658,40,40.9140625,128,0,128,0.0,1.0,1920,281,1639,0.14635416666666667,0.8536458333333333,-28.641312718797757,139.8504124193933
50,362.3694196789337,-463.3295733323823,1263.6204211193337,38,41.2578125,128,0,128,0.0,1.0,1920,251,1669,0.13072916666666667,0.8692708333333333,-30.138638222158825,132.89920643294195
51,362.3694196789337,-474.3068060719772,1484.2940697052036,42,40.921875,128,0,128,0.0,1.0,1920,263,1657,0.13697916666666668,0.8630208333333333,-30.871495404798488,141.463856348385
52,362.3694196789337,-553.0154927237521,1668.9591821781235,38,40.4140625,128,0,128,0.0,1.0,1920,286,1634,0.14895833333333333,0.8510416666666667,-36.17082451491681,150.55691752434956
53,365.1908588144903,-666.530730647533,1837.4029335771154,42,39.6875,128,0,128,0.0,1.0,1920,274,1646,0.14270833333333333,0.8572916666666667,-43.634340376502195,160.01587972646487
54,365.1908588144903,-382.8084323984983,1227.0073772791757,42,40.015625,128,0,128,0.0,1.0,1920,288,1632,0.15,0.85,-24.769520493233223,131.895668175483
55,365.1908588144903,-357.9156455692796,1521.9085779736063,42,40.953125,128,0,128,0.0,1.0,1920,299,1621,0.15572916666666667,0.8442708333333333,-23.16208470461864,143.24918094568662
56,375.44676795641135,-575.1191640353934,1920.2690085883505,44,41.7265625,128,0,128,0.0,1.0,1920,292,1628,0.15208333333333332,0.8479166666666667,-37.69440260235956,164.39836394184658
57,375.44676795641135,-799.1861280096261,1990.801237551324,47,42.6015625,128,0,128,0.0,1.0,1920,264,1656,0.1375,0.8625,-52.526991867308425,170.91130966385828
58,377.9074962565344,-753.8389196716898,1852.381064305268,53,43.4375,128,0,128,0.0,1.0,1920,252,1668,0.13125,0.86875,-49.50384464477933,159.79579631472103
59,377.9074962565344,-682.5507531589401,1752.4511814320929,53,45.078125,128,0,128,0.0,1.0,1920,260,1660,0.13541666666666666,0.8645833333333334,-44.74661271059601,160.06568499323737
60,377.9074962565344,-503.1129235638981,1392.9129757430876,53,46.40625,128,0,128,0.0,1.0,1920,264,1656,0.1375,0.8625,-32.78409073759322,136.79984571189917
61,392.89113961271926,-584.0167805241233,1841.9932134534029,47,50.171875,128,0,128,0.0,1.0,1920,268,1652,0.13958333333333334,0.8604166666666667,-38.125597868274895,155.57935509904564
62,392.89113961271926,-625.5746445806568,1768.1176967018553,47,52.0234375,128,0,128,0.0,1.0,1920,272,1648,0.14166666666666666,0.8583333333333333,-40.95133047204379,153.398401468631
63,392.89113961271926,-699.8208925315312,1794.167031724399,47,50.765625,128,0,128,0.0,1.0,1920,264,1656,0.1375,0.8625,-45.90108033543542,160.83528954173502
64,392.89113961271926,-595.1129102250391,1752.6042131534084,47,48.234375,128,0,128,0.0,1.0,1920,263,1657,0.13697916666666668,0.8630208333333333,-38.86846484833595,155.45583449813827
65,395.5911546822573,-647.179014605622,1732.3777383768595,47,47.8359375,128,0,128,0.0,1.0,1920,257,1663,0.13385416666666666,0.8661458333333333,-42.33953847370814,153.92712757489844
66,395.5911546822573,-516.5208331643571,1604.0995473158337,47,47.7890625,128,0,128,0.0,1.0,1920,274,1646,0.14270833333333333,0.8572916666666667,-33.62899304429048,150.95254931586777
67,395.5911546822573,-864.3312940285414,2070.717707608141,46,47.5546875,128,0,128,0.0,1.0,1920,259,1661,0.13489583333333333,0.8651041666666667,-56.86844043523609,176.18095239783557
68,395.5911546822573,-1172.372524140199,2329.468103401185,47,47.046875,128,0,128,0.0,1.0,1920,235,1685,0.12239583333333333,0.8776041666666666,-77.45660577601326,189.74909393123278
69,395.5911546822573,-395.5387214738714,1519.9804339574514,47,47.1015625,128,0,128,0.0,1.0,1920,281,1639,0.14635416666666667,0.8536458333333333,-25.56351893159143,139.03383737242865
70,395.5911546822573,-610.4157975402476,1655.3426481915901,47,47.046875,128,0,128,0.0,1.0,1920,264,1656,0.1375,0.8625,-39.94074066934984,148.4150294060545
71,395.5911546822573,-486.71839298556307,1434.2156793099905,47,47.4609375,128,0,128,0.0,1.0,1920,268,1652,0.13958333333333334,0.8604166666666667,-31.850497032370875,147.19337046569063
72,395.5911546822573,-482.38944623983184,1643.5374906810248,51,47.5078125,128,0,128,0.0,1.0,1920,275,1645,0.14322916666666666,0.8567708333333334,-31.353567249322126,148.5728035830372
73,395.5911546822573,-756.8948041104638,1712.4623585004174,47,47.4609375,128,0,128,0.0,1.0,1920,250,1670,0.13020833333333334,0.8697916666666666,-49.70600777403094,152.68889062582414
74,395.9644833377017,-693.4455906184937,1849.733722960883,47,47.875,128,0,128,0.0,1.0,1920,267,1653,0.1390625,0.8609375,-45.42397687456624,161.24369500086803
75,397.6934598751799,-789.6035566778802,1987.6028837977922,53,47.15625,128,0,128,0.0,1.0,1920,259,1661,0.13489583333333333,0.8651041666666667,-51.886591278525344,173.90874713211477
