generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
51,2114.5510206733193,-754.3231491584639,3694.3471179647554,54,54.8046875,128,0,128,0.0,1.0,1920,909,1011,0.4734375,0.5265625,-50.28820994389759,281.3116398695282
52,2114.5510206733193,-293.6214912916972,3129.806389600564,54,54.0390625,128,0,128,0.0,1.0,1920,932,988,0.48541666666666666,0.5145833333333333,-19.574766086113147,242.09595981474408
53,2114.5510206733193,-354.6876550329882,3438.5009021398705,54,54.2265625,128,0,128,0.0,1.0,1920,951,969,0.4953125,0.5046875,-23.64584366886587,270.6350152686196
54,2114.5510206733193,-294.33157136027256,3834.002008000017,54,53.5703125,128,0,128,0.0,1.0,1920,988,932,0.5145833333333333,0.48541666666666666,-19.622104757351508,315.68319857831375
55,2114.5510206733193,-197.09755531265813,3055.614951951111,54,54.078125,128,0,128,0.0,1.0,1920,943,977,0.49114583333333334,0.5088541666666667,-13.139837020843872,252.0891460352431
56,2115.340096773758,-126.15032465632001,3485.528428602108,59,54.671875,128,0,128,0.0,1.0,1920,1009,911,0.5255208333333333,0.4744791666666667,-8.410021643754671,290.7736985193415
57,2115.340096773758,-203.95828504123372,3902.861594711133,59,54.953125,128,0,128,0.0,1.0,1920,1007,913,0.5244791666666667,0.47552083333333334,-13.59721900274892,327.8408016618812
58,2115.340096773758,-294.1232728196589,3310.0679366276377,59,55.921875,128,0,128,0.0,1.0,1920,927,993,0.4828125,0.5171875,-19.608218187977265,267.9875961275557
59,2115.340096773758,92.2237427334379,3211.901953083368,59,57.0234375,128,0,128,0.0,1.0,1920,1050,870,0.546875,0.453125,6.148249515562534,252.97002183800072
60,2115.340096773758,-708.5303092897993,3976.638673761167,59,58.8984375,128,0,128,0.0,1.0,1920,923,997,0.48072916666666665,0.5192708333333333,-47.235353952653284,312.5822570815902
61,2115.340096773758,-574.9556351103273,3419.704883547572,59,58.796875,128,0,128,0.0,1.0,1920,877,1043,0.45677083333333335,0.5432291666666667,-38.33037567402183,268.38998914840477
62,2115.340096773758,110.8719832998779,3234.7982855815676,59,58.828125,128,0,128,0.0,1.0,1920,1032,888,0.5375,0.4625,7.391465553325202,268.2353799843276
63,2115.340096773758,-462.96912132205955,4135.984922285244,59,58.953125,128,0,128,0.0,1.0,1920,959,961,0.49947916666666664,0.5005208333333333,-30.864608088137302,350.09942295534177
64,2116.1732771909305,219.1135317397731,3383.8935371661055,59,59.1796875,128,0,128,0.0,1.0,1920,1116,804,0.58125,0.41875,14.607568782651548,283.0521099638261
65,2116.1732771909305,345.2656652249704,3060.2627406672414,59,59.34375,128,0,128,0.0,1.0,1920,1125,795,0.5859375,0.4140625,23.01771101499804,238.83585348981714
66,2116.1732771909305,-295.7260521239441,3813.643326044591,59,59.328125,128,0,128,0.0,1.0,1920,1006,914,0.5239583333333333,0.47604166666666664,-19.715070141596264,299.80753841761606
67,2116.1732771909305,456.7778065229119,2710.471268651653,59,59.328125,128,0,128,0.0,1.0,1920,1106,814,0.5760416666666667,0.4239583333333333,30.451853768194137,216.386930943118
68,2116.1732771909305,-167.857508571167,3634.6555221298795,59,59.296875,128,0,128,0.0,1.0,1920,1048,872,0.5458333333333333,0.45416666666666666,-11.190500571411121,287.2721692889771
69,2116.1732771909305,43.74974665999368,3357.13402182045,59,59.1796875,128,0,128,0.0,1.0,1920,1051,869,0.5473958333333333,0.45260416666666664,2.916649777332923,284.59629074764865
70,2116.1732771909305,203.6814053183166,3291.776736951022,63,59.6796875,128,0,128,0.0,1.0,1920,1084,836,0.5645833333333333,0.4354166666666667,13.578760354554463,250.33383878034655
71,2116.1732771909305,49.07019070022024,2963.5014167743752,59,59.5390625,128,0,128,0.0,1.0,1920,1010,910,0.5260416666666666,0.4739583333333333,3.2713460466813644,228.43268855146871
72,2116.1732771909305,-316.38673957207186,3635.916180156527,59,59.515625,128,0,128,0.0,1.0,1920,982,938,0.5114583333333333,0.48854166666666665,-21.092449304804788,293.87887131887226
