generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
33,264.71626453687765,-827.795284980909,1653.712538310529,47,48.40625,128,0,128,0.0,1.0,1920,157,1763,0.08177083333333333,0.9182291666666667,-55.09734191539391,152.4439104897775
34,278.72331582952785,-905.1861687007897,2213.2749747098223,58,48.9140625,128,0,128,0.0,1.0,1920,163,1757,0.08489583333333334,0.9151041666666667,-60.255432080052636,188.20909185469463
35,278.72331582952785,-885.7105807449211,1918.465788114876,58,49.75,128,0,128,0.0,1.0,1920,158,1762,0.08229166666666667,0.9177083333333333,-58.94893454966141,170.10866322933342
36,296.18320030646584,-928.6897504496981,2020.5600358847732,47,48.078125,128,0,128,0.0,1.0,1920,147,1773,0.0765625,0.9234375,-61.81025419664653,164.657853520348
37,296.18320030646584,-847.4109389543327,1631.204250744341,47,48.8515625,128,0,128,0.0,1.0,1920,134,1786,0.06979166666666667,0.9302083333333333,-56.39161468028884,147.5336829695036
38,296.18320030646584,-800.1127757300465,1774.6970483621644,47,49.75,128,0,128,0.0,1.0,1920,154,1766,0.08020833333333334,0.9197916666666667,-53.24512254866976,155.9218519341128
39,304.4424937354914,-927.8026825796052,1782.9083361715307,47,49.3671875,128,0,128,0.0,1.0,1920,147,1773,0.0765625,0.9234375,-61.76096008864035,159.72963305420012
40,304.4424937354914,-718.3143379993214,1362.5260660821175,47,49.15625,128,0,128,0.0,1.0,1920,137,1783,0.07135416666666666,0.9286458333333333,-47.768507949954774,128.07879524337352
41,316.67620243423835,-611.6630408959456,1455.8878879329727,34,52.0546875,128,0,128,0.0,1.0,1920,160,1760,0.08333333333333333,0.9166666666666666,-40.67982772639639,132.96928958119426
42,318.75273729563685,-850.9126967435584,1691.3555616814074,47,49.5703125,128,0,128,0.0,1.0,1920,148,1772,0.07708333333333334,0.9229166666666667,-56.627356866237236,148.05131669864804
43,319.5861085661702,-592.8104085245691,1417.2482640565515,47,46.5390625,128,0,128,0.0,1.0,1920,162,1758,0.084375,0.915625,-39.37814181830461,131.04063029560328
