generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
60,-0.6796711935581499,-1095.365084171322,1777.8089107433127,34,30.6640625,128,0,128,0.0,1.0,1920,187,1733,0.09739583333333333,0.9026041666666667,-72.94235977808815,158.5163160886999
61,28.289021598212145,-857.6396848293239,1052.8373559762363,26,31.8515625,128,0,128,0.0,1.0,1920,192,1728,0.1,0.9,-57.10170815528826,124.0805039032009
62,28.289021598212145,-942.3187608742749,1127.8110773063493,26,32.75,128,0,128,0.0,1.0,1920,168,1752,0.0875,0.9125,-62.73203197495165,126.84541690191872
63,28.289021598212145,-900.5011946372092,1316.2567711854688,26,34.15625,128,0,128,0.0,1.0,1920,205,1715,0.10677083333333333,0.8932291666666666,-59.9351838091473,139.3600474379286
64,28.289021598212145,-887.2398487078555,1303.5498117234392,26,35.765625,128,0,128,0.0,1.0,1920,205,1715,0.10677083333333333,0.8932291666666666,-59.072552413857025,141.59535714427062
65,30.038266762769368,-1023.3160257155621,1463.318787867009,40,34.8828125,128,0,128,0.0,1.0,1920,187,1733,0.09739583333333333,0.9026041666666667,-68.14528713103748,152.2692170409651
66,36.24484560042647,-804.4043992839056,1065.5323371207812,54,34.5859375,128,0,128,0.0,1.0,1920,200,1720,0.10416666666666667,0.8958333333333334,-53.54461620226037,128.3267055321123
67,37.644267470770515,-922.7118781678196,1232.9776249354657,43,36.59375,128,0,128,0.0,1.0,1920,177,1743,0.0921875,0.9078125,-61.422718961187975,134.0734196914072
68,37.644267470770515,-1176.2515635882469,1602.5027919174327,34,39.0625,128,0,128,0.0,1.0,1920,174,1746,0.090625,0.909375,-78.3344271558831,167.81513851702155
69,37.644267470770515,-835.1258513473094,1123.298234514733,34,42.3984375,128,0,128,0.0,1.0,1920,192,1728,0.1,0.9,-55.59266092315396,131.95248436710386
70,37.644267470770515,-899.2270771483077,1404.660774770754,34,40.6640625,128,0,128,0.0,1.0,1920,196,1724,0.10208333333333333,0.8979166666666667,-59.86716972655385,149.18231859711875
71,37.644267470770515,-920.6952739232554,1350.656958004651,34,37.6484375,128,0,128,0.0,1.0,1920,197,1723,0.10260416666666666,0.8973958333333333,-61.29442451155037,149.21950054781067
72,37.644267470770515,-985.0882964706822,1613.410811301538,36,36.2890625,128,0,128,0.0,1.0,1920,199,1721,0.10364583333333334,0.8963541666666667,-65.58843851471214,156.85592478441453
73,37.644267470770515,-864.7317024402453,1155.6168007326078,34,37.109375,128,0,128,0.0,1.0,1920,187,1733,0.09739583333333333,0.9026041666666667,-57.56404057934968,131.37675231478332
74,60.487539200863424,-1025.0263627298336,1541.2593925511692,38,36.2578125,128,0,128,0.0,1.0,1920,190,1730,0.09895833333333333,0.9010416666666666,-68.25175751532224,154.1366527957161
75,60.487539200863424,-1009.0612319768754,1663.1623912529476,38,37.03125,128,0,128,0.0,1.0,1920,202,1718,0.10520833333333333,0.8947916666666667,-67.19121754845835,162.3328506462098
