generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
0,-1530.4249012574965,-7166.305220154695,4545.098705926114,20,16.0390625,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-477.7536813436463,483.3241377591906
1,-1527.725809888883,-2788.263919777206,1555.2863258189946,20,16.828125,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-185.09259465181376,143.31190326006092
2,-1104.2541900393144,-2477.384589387126,1916.6279371887647,20,17.65625,128,0,128,0.0,1.0,1920,5,1915,0.0026041666666666665,0.9973958333333334,-164.36730595914176,172.4010321004012
3,-1087.3630382722995,-2670.16605314639,2749.9453656682135,20,20.9765625,128,0,128,0.0,1.0,1920,5,1915,0.0026041666666666665,0.9973958333333334,-177.21940354309268,230.28695084157619
4,-750.3352847482854,-2510.9801917967543,2533.161786107818,20,21.390625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-166.6070127864503,203.41865058031473
5,-640.974616418571,-1982.5348717482657,2059.8016544004754,20,21.671875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-131.3773247832177,168.5243451765314
6,-608.2235714112227,-2288.215829635966,2908.7679575002708,20,23.390625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-151.75605530906444,226.57263996518222
7,-476.46117439848575,-2901.4815693432947,3844.1126152324136,35,23.2109375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-192.64043795621959,288.52309711211575
8,-476.46117439848575,-2213.9069136488697,3175.5728821418647,35,22.7421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-146.79431507659132,233.2265345958335
9,-466.83778861901305,-2547.6003946949386,3442.757504056427,42,25.921875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-169.04054714632926,254.73444032956743
10,-447.65097684864475,-1468.6322161458784,1792.2191108586164,39,33.5859375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-97.10568940972522,139.49155731023308
11,-447.04274654619235,-1509.7826480076787,1726.7765230171672,39,39.671875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-99.85061403384522,138.98096001421675
12,-447.04274654619235,-1621.4118230450529,1851.1763457059342,39,43.1640625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-107.29255903633685,142.62085724262934
13,-447.04274654619235,-1455.1173072664556,1800.6932437552393,39,42.5078125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-96.20625798443037,135.65912887993065
14,-447.04274654619235,-1626.8940516535008,1897.6349958400806,39,39.921875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-107.65804094356672,143.4714305659612
15,-447.04274654619235,-1790.5634966772486,1980.630722291378,39,40.671875,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-118.56933727848325,150.06028957674232
16,-447.04274654619235,-1708.1148317404222,2015.985983288092,39,40.0703125,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-113.07275961602816,156.3492172618826
17,-447.04274654619235,-1948.6429145782186,2121.0369247714857,39,40.9140625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-129.1079651385479,163.80895346150535
18,-447.04274654619235,-1791.2551019275338,2076.822799152208,39,39.9921875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-118.61544429516896,160.31458976799865
19,-447.04274654619235,-1638.350329978311,1972.365601122112,43,40.953125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-108.42179283188742,150.52084177258212
20,-446.85745754078596,-1610.9166951656687,1771.2670149454943,45,41.4140625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-106.59288384437792,143.23905741215037
21,-433.50465589982457,-1618.213888985999,2206.8868804307426,39,42.15625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-107.07623843239996,172.0096178691237
22,-411.2677345529073,-1732.4915837927374,2078.867692014624,39,42.5234375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-114.69787641951585,156.6895498657608
23,-404.72566100768375,-1854.567121225105,2219.971589319961,39,42.4375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-122.83624558167368,167.12943937668064
24,-393.3317749455142,-1904.0493654132424,2284.159066475752,41,41.125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-126.13506186088283,172.56800785300152
25,-393.3317749455142,-1702.4866976230996,2191.861619463598,41,41.046875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-112.69650900820663,165.60156057503238
26,-366.82916288677865,-1604.9581693004388,2555.9142882010487,39,40.9453125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-106.19460712002926,200.73897334996116
27,-359.4610802198987,-1302.66542329023,1700.4431469987649,39,41.609375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-86.04279905268201,134.23345799612898
28,-359.4610802198987,-1430.65243172383,2023.3216724097856,39,41.8359375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-94.57526628158867,151.91056265443032
29,-351.9411834741164,-1231.3020433583606,1852.3760907798148,50,41.59375,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-81.28524039055738,135.572110207552
30,-346.3362505760264,-1367.3281383709673,1807.0144899886016,55,41.3359375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-90.34791755806448,135.21371430575738
31,-346.3362505760264,-2210.6395585482715,2457.2699696604273,55,43.7421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-146.56607473655143,184.6505844283995
32,-346.3362505760264,-1270.5102328785028,1811.0854253788766,55,45.9765625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-83.89078635856686,138.16766556861424
33,-299.8471936981981,-1630.2973096300943,2154.843808269916,55,51.984375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-107.87659147533964,162.1735450262555
34,-299.8471936981981,-1661.0084952609268,2038.5130297793144,55,54.296875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-109.92400385072845,154.08594817661395
35,-299.8471936981981,-1511.4348463503097,1948.0895250791332,55,54.6328125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-99.95242725668732,148.12597332270258
