generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
0,-1636.1893336628318,-7407.315165928992,4033.6413900049224,23,16.2421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-493.82101106193295,445.5811681459123
1,-1636.1893336628318,-3754.912425902985,2820.3665235206454,23,17.546875,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-249.5342658935323,258.6137106322888
2,-1384.1643815259374,-3089.101254698393,2604.2038885715774,23,20.265625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-205.14685447989282,252.92772371126148
3,-1076.2160067340349,-3120.703265798691,3301.438424901546,39,25.9140625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-207.2536552199127,301.8189003735054
4,-510.00206231638504,-2743.646558742386,2107.1755838390895,23,26.6875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-182.10820808282568,165.22521385114558
5,-510.00206231638504,-2862.1798756277876,2923.8999460864216,23,28.625,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-190.07084587518585,249.96207663098852
6,-222.94012406141076,-3198.163451354878,3002.5764311228263,32,32.828125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-212.41766759032515,253.804414506132
7,-222.94012406141076,-3117.4404549044793,3048.2657846380603,32,29.9765625,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-207.08353032696525,243.89012737016736
8,-222.94012406141076,-2886.8301047109376,3302.590878574973,32,25.6875,128,0,128,0.0,1.0,1920,4,1916,0.0020833333333333333,0.9979166666666667,-191.6574236473958,264.4915039590193
9,-221.71312159150324,-2419.178208757279,2969.9192258852827,32,25.9140625,128,0,128,0.0,1.0,1920,12,1908,0.00625,0.99375,-160.48063058381862,243.54478215013717
10,-70.72354156726503,-2011.6411541235693,2550.633308202918,23,28.0859375,128,0,128,0.0,1.0,1920,26,1894,0.013541666666666667,0.9864583333333333,-133.31149360823795,195.60684078751035
11,-41.442342175089806,-2435.693842322775,3513.7658217491253,23,29.4140625,128,0,128,0.0,1.0,1920,40,1880,0.020833333333333332,0.9791666666666666,-161.63844365485164,298.53875796160816
12,-41.442342175089806,-2406.3320128058176,3405.922214573936,23,28.9765625,128,0,128,0.0,1.0,1920,62,1858,0.03229166666666667,0.9677083333333333,-159.62890502038783,279.5715015933904
13,-37.38229627363839,-2143.5464291136595,2958.582365841522,23,26.328125,128,0,128,0.0,1.0,1920,56,1864,0.029166666666666667,0.9708333333333333,-142.1098661075773,219.68681546648514
14,-25.92680460838494,-2223.0137863832383,3050.169083560164,29,24.53125,128,0,128,0.0,1.0,1920,63,1857,0.0328125,0.9671875,-147.40768992554925,233.5975593561628
15,-25.92680460838494,-2200.4062433480003,3281.5381415817546,29,24.5546875,128,0,128,0.0,1.0,1920,61,1859,0.03177083333333333,0.9682291666666667,-145.8973953898667,255.20345308383222
16,168.9580625057323,-2274.634040653554,3069.0718122904996,23,24.859375,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-150.84591521023694,231.97282654343715
17,168.9580625057323,-2066.84484296619,3089.998097835903,23,26.625,128,0,128,0.0,1.0,1920,66,1854,0.034375,0.965625,-136.99642703107932,247.77163844342255
18,188.79658540395468,-2094.2163200403256,3064.970892018756,23,27.9765625,128,0,128,0.0,1.0,1920,75,1845,0.0390625,0.9609375,-138.8732755026884,226.1149119734477
19,179.12369412705345,-2099.5891212181655,3069.785947126123,23,26.59375,128,0,128,0.0,1.0,1920,94,1826,0.04895833333333333,0.9510416666666667,-139.1793789145444,232.23029804658563
20,179.12369412705345,-2283.594487160497,3291.1118604161325,23,24.640625,128,0,128,0.0,1.0,1920,116,1804,0.06041666666666667,0.9395833333333333,-151.4464033106998,243.3693996656015
21,179.12369412705345,-2092.644282439057,3091.859901385341,23,25.0546875,128,0,128,0.0,1.0,1920,111,1809,0.0578125,0.9421875,-138.7163896626038,240.56646748039097
22,179.12369412705345,-2245.0625985130528,3787.1421110763768,23,25.6328125,128,0,128,0.0,1.0,1920,131,1789,0.06822916666666666,0.9317708333333333,-148.87761073420353,317.2844846518157
23,186.78774055601377,-2763.435117032998,4175.543532840624,23,26.921875,128,0,128,0.0,1.0,1920,124,1796,0.06458333333333334,0.9354166666666667,-183.4357786355332,347.96313581648053
24,187.32941172555735,-2664.846188040612,3999.927680953479,23,25.9921875,128,0,128,0.0,1.0,1920,117,1803,0.0609375,0.9390625,-176.9152667027075,340.62162995880533
25,187.32941172555735,-2477.9985730059416,3434.266688647364,23,25.6328125,128,0,128,0.0,1.0,1920,108,1812,0.05625,0.94375,-164.45875903372945,281.4469247840301
26,187.32941172555735,-2122.6891866069486,3179.760811680486,37,26.6015625,128,0,128,0.0,1.0,1920,113,1807,0.058854166666666666,0.9411458333333333,-140.71938327379655,239.27559894728827
27,188.27974097329331,-2528.2824724163465,3488.480476633108,39,25.734375,128,0,128,0.0,1.0,1920,108,1812,0.05625,0.94375,-167.75893566108977,278.62074867681224
28,189.10292432492975,-1845.7862228694344,3099.052986387087,26,25.34375,128,0,128,0.0,1.0,1920,110,1810,0.057291666666666664,0.9427083333333334,-122.25918569129563,245.33266035912544
29,200.51542199803941,-3134.312217866841,3964.319341765787,23,28.4765625,128,0,128,0.0,1.0,1920,100,1820,0.052083333333333336,0.9479166666666666,-208.15935619112273,314.5976186718071
30,200.51542199803941,-2662.975337396336,4024.9365807794807,23,31.0546875,128,0,128,0.0,1.0,1920,114,1806,0.059375,0.940625,-176.73845999308907,344.24232645604764
31,201.89063414328774,-1909.93929440247,3005.8139474642894,42,33.2578125,128,0,128,0.0,1.0,1920,119,1801,0.06197916666666667,0.9380208333333333,-126.53605712683132,237.102351645895
32,201.89063414328774,-2663.993116633932,3403.6328000763783,42,31.40625,128,0,128,0.0,1.0,1920,97,1823,0.050520833333333334,0.9494791666666667,-176.7964161089288,264.77586314661283
33,201.89063414328774,-2452.431724304861,3592.163060601349,42,30.1875,128,0,128,0.0,1.0,1920,109,1811,0.05677083333333333,0.9432291666666667,-162.69232328699073,296.4960528682553
34,207.9763621909604,-1723.9603690717652,3298.5075105381384,42,34.671875,128,0,128,0.0,1.0,1920,125,1795,0.06510416666666667,0.9348958333333334,-114.12756627145103,274.77890329426793
35,207.9763621909604,-2547.3416124461714,3426.4243421434894,42,40.2109375,128,0,128,0.0,1.0,1920,99,1821,0.0515625,0.9484375,-169.0196491630781,252.63468535773487
36,437.36533023944395,-2260.248158304884,3288.983635598058,42,43.09375,128,0,128,0.0,1.0,1920,117,1803,0.0609375,0.9390625,-149.88008555365892,251.95490396088488
37,754.3970022869507,-2321.980029622943,3300.7495039710525,56,44.453125,128,0,128,0.0,1.0,1920,118,1802,0.06145833333333333,0.9385416666666667,-154.0997103081962,287.5435634221694
38,1312.4193671557266,-2323.5298781730626,3599.64951319684,62,45.078125,128,0,128,0.0,1.0,1920,151,1769,0.07864583333333333,0.9213541666666667,-154.35199187820416,284.943146788322
39,1312.4193671557266,-2434.285286742144,3501.5826212309094,62,48.734375,128,0,128,0.0,1.0,1920,182,1738,0.09479166666666666,0.9052083333333333,-161.68047744947626,277.8205339233435
40,1332.5864300998567,-2828.1948086503626,4477.777292382559,62,52.90625,128,0,128,0.0,1.0,1920,322,1598,0.16770833333333332,0.8322916666666667,-187.88902891002417,460.94483986529116
41,1416.708354200984,-1478.0479231652412,3715.346661024191,62,57.46875,128,0,128,0.0,1.0,1920,530,1390,0.2760416666666667,0.7239583333333334,-97.93131987768274,360.5088060664966
42,1424.4506970903735,-2522.669438011765,4754.847378850301,62,60.296875,128,0,128,0.0,1.0,1920,501,1419,0.2609375,0.7390625,-167.676920867451,407.2529420522597
43,1525.4010678968152,-2909.260583669019,4788.744324201241,62,60.8671875,128,0,128,0.0,1.0,1920,463,1457,0.24114583333333334,0.7588541666666667,-193.18924724460132,404.8609877834698
44,1525.4010678968152,-1983.5577656160647,4040.144787182061,62,60.6328125,128,0,128,0.0,1.0,1920,511,1409,0.26614583333333336,0.7338541666666667,-131.73614270773766,308.9400754231704
45,1811.0744204297746,-1675.6905000305755,4303.8472266722165,62,57.796875,128,0,128,0.0,1.0,1920,593,1327,0.30885416666666665,0.6911458333333333,-111.21165833537171,344.48916889580306
46,1811.0744204297746,-2589.325439626216,4774.3714957998,62,55.3046875,128,0,128,0.0,1.0,1920,478,1442,0.24895833333333334,0.7510416666666667,-172.27690430841443,399.729756351451
47,1811.600282078906,-1724.9346072281442,4106.364900626679,62,59.2265625,128,0,128,0.0,1.0,1920,564,1356,0.29375,0.70625,-114.49459881520963,326.30897611439497
48,1854.9197424856934,-2617.4522584099554,4686.633605949635,62,59.8203125,128,0,128,0.0,1.0,1920,506,1414,0.2635416666666667,0.7364583333333333,-174.1520255606637,378.2118837299788
49,1938.5065565919538,-1815.3439434336813,4439.2819326743165,62,60.6875,128,0,128,0.0,1.0,1920,658,1262,0.34270833333333334,0.6572916666666667,-120.57397122891209,344.36414369637345
50,1938.5065565919538,-608.0737189033774,3744.7426002729876,62,60.0703125,128,0,128,0.0,1.0,1920,795,1125,0.4140625,0.5859375,-40.14137292689183,298.0692903030581
51,2382.483149114397,-1042.8761248980336,3973.508117813826,62,60.609375,128,0,128,0.0,1.0,1920,712,1208,0.37083333333333335,0.6291666666666667,-69.07611665986892,320.3226348909204
52,2460.684343728471,-1442.4317122847015,4353.982842690364,62,60.4765625,128,0,128,0.0,1.0,1920,609,1311,0.3171875,0.6828125,-95.71315581898011,331.5748682941894
53,2952.291236133616,-1020.5377502378328,4324.598643134335,62,60.53125,128,0,128,0.0,1.0,1920,623,1297,0.32447916666666665,0.6755208333333333,-67.84730834918886,351.1963439935776
54,2952.291236133616,-890.6659888192813,4603.146517829906,62,60.546875,128,0,128,0.0,1.0,1920,714,1206,0.371875,0.628125,-59.08502425461874,389.96261798219956
55,3219.0915719559835,-291.4603782231307,4640.955085827163,62,61.53125,128,0,128,0.0,1.0,1920,848,1072,0.44166666666666665,0.5583333333333333,-19.190066881542034,368.6696117706455
56,3219.0915719559835,84.19027715103016,4172.78580707867,62,61.28125,128,0,128,0.0,1.0,1920,895,1025,0.4661458333333333,0.5338541666666666,6.009560143402026,319.41193670625853
57,3502.7296420717134,-240.42959047880078,4082.438843101709,62,60.375,128,0,128,0.0,1.0,1920,865,1055,0.4505208333333333,0.5494791666666666,-15.73593103192004,309.93190143502267
58,3502.7296420717134,-35.84493460116735,4102.466150558454,62,61.3515625,128,0,128,0.0,1.0,1920,911,1009,0.4744791666666667,0.5255208333333333,-2.044870640077822,305.91370219439676
59,3502.7296420717134,495.90836340269607,3886.0168790907514,62,61.6171875,128,0,128,0.0,1.0,1920,1060,860,0.5520833333333334,0.4479166666666667,33.665765893513075,293.54480854092407
60,3502.7296420717134,563.3178193898691,3953.0963629293383,62,61.796875,128,0,128,0.0,1.0,1920,1045,875,0.5442708333333334,0.4557291666666667,37.84722962599128,296.51173786730976
61,3547.0419660570083,-89.55077260367224,4549.210374787109,62,61.4453125,128,0,128,0.0,1.0,1920,1000,920,0.5208333333333334,0.4791666666666667,-5.521093173578151,335.5823712085768
62,3547.0419660570083,591.6139269300583,3746.089546779074,62,61.609375,128,0,128,0.0,1.0,1920,1006,914,0.5239583333333333,0.47604166666666664,39.94197012867055,282.05759915330043
63,3547.0419660570083,890.2952540482702,3859.073004419201,62,61.5859375,128,0,128,0.0,1.0,1920,1098,822,0.571875,0.428125,59.645725269884686,304.17964740033545
64,3571.0861027320852,322.18785435818256,4405.9558522178495,62,61.515625,128,0,128,0.0,1.0,1920,1063,857,0.5536458333333333,0.44635416666666666,21.71981529054551,327.7881185677796
65,3571.0861027320852,-498.70597228257077,4939.357250654453,62,61.5625,128,0,128,0.0,1.0,1920,926,994,0.4822916666666667,0.5177083333333333,-32.85018981883804,376.9961862676195
66,3596.2112901996998,164.76298458673324,4219.639449012514,62,61.40625,128,0,128,0.0,1.0,1920,996,924,0.51875,0.48125,11.328990639115556,322.09188695936854
67,3596.2112901996998,829.691918254843,4022.6941339545433,62,61.4765625,128,0,128,0.0,1.0,1920,1130,790,0.5885416666666666,0.4114583333333333,55.76175288365621,298.76987810266706
68,3596.2112901996998,565.0054926425495,4307.314566572922,62,60.6171875,128,0,128,0.0,1.0,1920,1081,839,0.5630208333333333,0.43697916666666664,37.95974117616997,336.72429937115345
69,3596.2112901996998,483.321157991591,4285.533795423994,62,61.3359375,128,0,128,0.0,1.0,1920,1053,867,0.5484375,0.4515625,32.46203553277273,332.93247502962873
70,3597.6448495372065,-101.79067340810904,4742.804545709092,62,61.4609375,128,0,128,0.0,1.0,1920,927,993,0.4828125,0.5171875,-6.389169893873939,372.4497796844859
71,3597.6448495372065,897.3555814836911,4414.045509724912,62,61.484375,128,0,128,0.0,1.0,1920,1178,742,0.6135416666666667,0.38645833333333335,60.32474709891274,335.40395227859335
72,3598.0675692874433,404.88381095339946,4376.97196709756,56,61.4921875,128,0,128,0.0,1.0,1920,1042,878,0.5427083333333333,0.45729166666666665,27.493295730226627,327.21324086195096
73,3598.0675692874433,976.7366701581266,4045.7349208884907,56,61.40625,128,0,128,0.0,1.0,1920,1169,751,0.6088541666666667,0.39114583333333336,65.40536134387511,293.45270395412865
74,3598.0675692874433,708.5607590414083,4434.790814494699,56,60.5234375,128,0,128,0.0,1.0,1920,1154,766,0.6010416666666667,0.39895833333333336,47.52696726942724,319.7294964184014
75,3625.083877492122,1046.20548867375,3812.892547231358,62,58.5234375,128,0,128,0.0,1.0,1920,1139,781,0.5932291666666667,0.40677083333333336,70.03661591158334,278.5740100970686
