generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
14,1795.208500123704,-1799.7379674241952,2967.6560272045017,41,26.7421875,128,0,128,0.0,1.0,1920,626,1294,0.3260416666666667,0.6739583333333333,-119.45128116161301,250.14104131571406
15,1795.208500123704,-1817.5258922190942,2780.9424509177097,41,27.5234375,128,0,128,0.0,1.0,1920,555,1365,0.2890625,0.7109375,-120.57412198127294,235.54021180473939
16,1795.208500123704,-1737.7882587563788,2933.914846996034,41,28.578125,128,0,128,0.0,1.0,1920,638,1282,0.33229166666666665,0.6677083333333333,-115.36244641709193,239.0798012000378
17,1795.208500123704,-883.9313492422127,2614.7458620765647,41,32.2109375,128,0,128,0.0,1.0,1920,823,1097,0.42864583333333334,0.5713541666666667,-58.28240244948084,226.87473106603125
18,1802.2294564885776,-1355.5210655085616,3061.3394950092807,41,37.7421875,128,0,128,0.0,1.0,1920,653,1267,0.34010416666666665,0.6598958333333333,-89.8258835339041,254.3042988988853
19,1933.9892587879383,-1119.2687594361641,3101.049613922139,45,40.4921875,128,0,128,0.0,1.0,1920,720,1200,0.375,0.625,-74.17989646241092,264.3601783493846
20,1934.7475458928975,-1266.5116010994022,3248.5999240378674,45,40.8203125,128,0,128,0.0,1.0,1920,650,1270,0.3385416666666667,0.6614583333333334,-83.94191923996014,272.52375957225576
21,1976.8503844486704,-1006.27204408044,3210.479910026151,45,42.0078125,128,0,128,0.0,1.0,1920,670,1250,0.3489583333333333,0.6510416666666666,-66.64469877202933,267.5938834217878
22,2200.4864658764304,-1043.9220628452094,3059.866935793098,45,42.9453125,128,0,128,0.0,1.0,1920,644,1276,0.33541666666666664,0.6645833333333333,-69.25886668968062,257.49069194502476
23,2200.4864658764304,-659.8278838745628,3058.272481309035,45,44.453125,128,0,128,0.0,1.0,1920,752,1168,0.39166666666666666,0.6083333333333333,-43.54842142497085,261.93283705688174
24,2200.4864658764304,-845.7453516232538,3138.233469588215,45,44.7265625,128,0,128,0.0,1.0,1920,689,1231,0.35885416666666664,0.6411458333333333,-55.83875260821692,264.0980830871084
25,2256.241559449855,-524.3919664931374,2690.8140820674626,45,44.8125,128,0,128,0.0,1.0,1920,702,1218,0.365625,0.634375,-34.415193599542484,242.59173722701658
26,2256.241559449855,-362.73488156800556,2984.886602727341,45,45.3984375,128,0,128,0.0,1.0,1920,745,1175,0.3880208333333333,0.6119791666666666,-23.585971271200375,251.63295698972746
27,2540.184892944949,-763.4783620259002,3163.077273809385,45,46.65625,128,0,128,0.0,1.0,1920,693,1227,0.3609375,0.6390625,-50.30220330172668,260.02530207988826
28,2540.184892944949,-667.9887714677961,2956.8279470469056,45,47.296875,128,0,128,0.0,1.0,1920,664,1256,0.3458333333333333,0.6541666666666667,-43.98831393118641,248.04632770940802
29,2659.6585685051705,-518.2807204927173,3087.5436863669524,45,47.171875,128,0,128,0.0,1.0,1920,763,1157,0.39739583333333334,0.6026041666666667,-34.05986053284782,262.4584646605449
30,2659.6585685051705,-47.01503501100318,3084.3319112081617,45,46.375,128,0,128,0.0,1.0,1920,869,1051,0.45260416666666664,0.5473958333333333,-2.850481500733546,258.2736590837463
31,2659.6585685051705,-151.17798050754018,3227.986917902312,45,45.25,128,0,128,0.0,1.0,1920,899,1021,0.46822916666666664,0.5317708333333333,-9.74259453383602,271.6805147927814
32,2672.804037749335,389.3056304952998,2813.5311118333425,45,46.78125,128,0,128,0.0,1.0,1920,947,973,0.49322916666666666,0.5067708333333333,26.497979533019976,244.62993091814792
33,2672.804037749335,6.550969766770692,3270.5426721771005,45,46.2421875,128,0,128,0.0,1.0,1920,869,1051,0.45260416666666664,0.5473958333333333,0.8247521511180357,267.5097843375129
34,2889.59086360921,-789.4704210045188,3363.2812004984926,50,45.6328125,128,0,128,0.0,1.0,1920,695,1225,0.3619791666666667,0.6380208333333334,-52.035007233634595,271.977567886809
35,2889.59086360921,-105.68413993420717,3260.5116237679204,50,46.640625,128,0,128,0.0,1.0,1920,857,1063,0.44635416666666666,0.5536458333333333,-6.759150995613813,267.3816746209827
36,2889.7303201520926,-88.20738187876493,3131.792854245697,32,46.671875,128,0,128,0.0,1.0,1920,838,1082,0.43645833333333334,0.5635416666666667,-5.5419504585843296,256.3986323664091
37,2889.7303201520926,183.3588924046898,3054.8617437798234,32,46.7421875,128,0,128,0.0,1.0,1920,941,979,0.4901041666666667,0.5098958333333333,12.865592826979313,256.7263320983673
38,2929.1124524961597,318.4922109745611,3239.1764033445934,50,47.21875,128,0,128,0.0,1.0,1920,996,924,0.51875,0.48125,21.874480731637398,266.3493273327156
39,2929.1124524961597,-108.16950643712062,3154.139809933352,50,46.15625,128,0,128,0.0,1.0,1920,869,1051,0.45260416666666664,0.5473958333333333,-6.716508762474715,257.2994915230436
40,2980.8790103494775,320.2338674469721,3200.388034837124,52,43.9140625,128,0,128,0.0,1.0,1920,1008,912,0.525,0.475,21.7395494964648,260.4414318749274
41,2999.2963428194107,32.51219715384822,3488.707664486006,57,43.8046875,128,0,128,0.0,1.0,1920,939,981,0.4890625,0.5109375,2.6633131435898787,280.8575397812331
42,2999.2963428194107,454.9717606812675,2972.282396433844,57,46.6484375,128,0,128,0.0,1.0,1920,976,944,0.5083333333333333,0.49166666666666664,30.777804878751162,244.32313853154446
43,2999.2963428194107,594.0390214521628,3081.438160474965,57,48.71875,128,0,128,0.0,1.0,1920,1061,859,0.5526041666666667,0.4473958333333333,39.996872263477506,253.42968533671595
44,3020.7791275014174,642.9396697167358,2765.636080393164,57,48.640625,128,0,128,0.0,1.0,1920,1003,917,0.5223958333333333,0.47760416666666666,43.256915481115705,234.4089550428404
45,3029.590212523549,740.0697505988812,3099.2600062896804,57,54.3125,128,0,128,0.0,1.0,1920,1061,859,0.5526041666666667,0.4473958333333333,49.7843375399254,250.19118889415577
46,3029.590212523549,145.1057989896156,3300.4004602484065,57,57.3203125,128,0,128,0.0,1.0,1920,923,997,0.48072916666666665,0.5192708333333333,10.015907432641031,259.42237905438515
47,3029.590212523549,366.76907391425925,3169.241519010823,57,56.875,128,0,128,0.0,1.0,1920,956,964,0.4979166666666667,0.5020833333333333,24.79345909428394,248.97711146887926
48,3055.841692176812,20.117673494413935,3349.970131161917,57,57.4296875,128,0,128,0.0,1.0,1920,873,1047,0.4546875,0.5453125,1.7354490662942472,261.1223190891338
49,3055.841692176812,278.4519200284269,3446.010880508826,57,56.8125,128,0,128,0.0,1.0,1920,973,947,0.5067708333333333,0.49322916666666666,19.11398216856178,269.36262178679783
50,3055.841692176812,847.0894297758573,3065.5864652992527,57,57.078125,128,0,128,0.0,1.0,1920,1114,806,0.5802083333333333,0.4197916666666667,56.76273281839048,249.81275727480696
51,3055.841692176812,-136.14545423856504,3687.152934914527,57,57.3359375,128,0,128,0.0,1.0,1920,892,1028,0.46458333333333335,0.5354166666666667,-8.786259449237672,291.87614084086744
52,3066.024035500867,417.10123404104553,3282.832935718351,62,56.7890625,128,0,128,0.0,1.0,1920,1009,911,0.5255208333333333,0.4744791666666667,28.044769769403025,259.5076949816722
53,3066.024035500867,636.5955815227841,3081.6329361234107,62,57.265625,128,0,128,0.0,1.0,1920,1023,897,0.5328125,0.4671875,42.732413768185594,244.33872777532096
54,3067.5228728892716,83.20099930824895,3289.92583403457,57,56.7890625,128,0,128,0.0,1.0,1920,880,1040,0.4583333333333333,0.5416666666666666,5.891524953883258,256.5535687784021
55,3067.5228728892716,-86.82664754853744,3460.2552059502004,57,57.6484375,128,0,128,0.0,1.0,1920,896,1024,0.4666666666666667,0.5333333333333333,-5.4462556699024995,269.0217996411663
56,3067.809181706635,632.2159295040545,3104.169714444334,57,57.4296875,128,0,128,0.0,1.0,1920,1025,895,0.5338541666666666,0.4661458333333333,42.64616613360363,248.4242595570439
57,3067.809181706635,373.0530419790233,3041.8207076331646,57,57.046875,128,0,128,0.0,1.0,1920,930,990,0.484375,0.515625,25.26447363193489,246.31860005748172
58,3268.43041841807,102.60395179082604,3731.835592412312,57,56.0703125,128,0,128,0.0,1.0,1920,978,942,0.509375,0.490625,6.922034286055071,282.54937417254115
59,3075.07299895069,488.12885752170905,2887.350839093561,57,56.0546875,128,0,128,0.0,1.0,1920,942,978,0.490625,0.509375,32.88411133478061,233.15907878854213
60,3075.07299895069,75.16561294969081,3530.7690033547224,57,56.1484375,128,0,128,0.0,1.0,1920,913,1007,0.47552083333333334,0.5244791666666667,5.509478363312733,272.2769214143374
61,3075.07299895069,276.649104397266,3294.181908922196,57,57.03125,128,0,128,0.0,1.0,1920,947,973,0.49322916666666666,0.5067708333333333,18.889627793151067,255.69574438240858
62,3075.07299895069,452.3102245143178,3132.647226034501,57,56.9921875,128,0,128,0.0,1.0,1920,953,967,0.49635416666666665,0.5036458333333333,30.548285800954513,246.46057836138633
63,3075.07299895069,296.8756694443857,3521.632742334441,57,57.09375,128,0,128,0.0,1.0,1920,988,932,0.5145833333333333,0.48541666666666666,20.029732129625714,271.0118117642207
64,3075.1267401203613,751.7732419627753,2830.5696104844505,57,56.515625,128,0,128,0.0,1.0,1920,1006,914,0.5239583333333333,0.47604166666666664,50.61665363085168,230.91198157778544
65,3075.3926742723984,-294.2417668174737,3479.0703416889974,57,56.9765625,128,0,128,0.0,1.0,1920,847,1073,0.44114583333333335,0.5588541666666667,-19.326013621164925,273.89790674365815
66,3075.3926742723984,410.9376066160392,3266.9331376511636,57,56.921875,128,0,128,0.0,1.0,1920,986,934,0.5135416666666667,0.4864583333333333,27.79011127440261,254.23539303836836
67,3075.3926742723984,-30.462799067046674,3335.2060229819426,57,57.3203125,128,0,128,0.0,1.0,1920,883,1037,0.45989583333333334,0.5401041666666667,-1.6365824378031115,265.18452473712347
68,3075.3926742723984,677.1266884107131,3063.58584978279,57,57.421875,128,0,128,0.0,1.0,1920,1035,885,0.5390625,0.4609375,45.64021672738087,244.69041185522045
69,3077.487385522118,-207.76760092506558,3641.706436379808,57,56.84375,128,0,128,0.0,1.0,1920,891,1029,0.4640625,0.5359375,-13.404819228337708,282.4980702375863
70,3077.498933383229,469.8027569513435,3075.3545350687123,57,57.0078125,128,0,128,0.0,1.0,1920,968,952,0.5041666666666667,0.49583333333333335,31.766537963422913,243.42570870400087
71,3077.498933383229,244.2934233645955,3365.6991679645257,57,56.9140625,128,0,128,0.0,1.0,1920,946,974,0.49270833333333336,0.5072916666666667,16.57633239097304,261.88862956147454
72,3077.8185406356256,632.3679048757745,3298.2998715032104,57,57.046875,128,0,128,0.0,1.0,1920,1042,878,0.5427083333333333,0.45729166666666665,42.604214491718295,257.6691639116194
73,3077.8185406356256,339.06205794818027,3637.932357367243,57,56.8828125,128,0,128,0.0,1.0,1920,995,925,0.5182291666666666,0.4817708333333333,23.20674136321202,304.7190467798081
74,3077.9646520272327,633.2408196632668,2933.5895815972685,57,57.171875,128,0,128,0.0,1.0,1920,988,932,0.5145833333333333,0.48541666666666666,42.7144921442178,235.71312675392448
75,3077.9646520272327,1173.515477158911,2860.287495656459,57,57.3203125,128,0,128,0.0,1.0,1920,1163,757,0.6057291666666667,0.39427083333333335,78.7328026439274,242.94780008326472
