generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
61,-680.6845551016334,-1009.9680551324429,650.3697977497826,41,41.140625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-66.52964117549621,59.337766224233725
62,-582.365729040403,-1127.15472990248,1571.3388835279231,37,42.078125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-74.34208616016534,123.62158352323398
63,-537.6026676004684,-1022.61956613609,778.6929734547554,41,42.015625,128,0,128,0.0,1.0,1920,4,1916,0.0020833333333333333,0.9979166666666667,-67.37411690907265,67.51113691594789
64,-408.4125622309491,-982.0097511758935,870.7492005444358,37,41.3671875,128,0,128,0.0,1.0,1920,37,1883,0.019270833333333334,0.9807291666666667,-64.9772125783929,81.29081721222298
65,268.95662554136555,-858.6252789864595,810.8321652660698,36,39.390625,128,0,128,0.0,1.0,1920,134,1786,0.06979166666666667,0.9302083333333333,-56.493247765763975,90.55303594492537
66,268.95662554136555,-715.6896630030062,726.4526685945098,36,39.0,128,0,128,0.0,1.0,1920,331,1589,0.17239583333333333,0.8276041666666667,-47.381394200200425,109.30455850418156
67,307.6227063695603,-527.3222836150774,940.7715905933077,41,37.9921875,128,0,128,0.0,1.0,1920,440,1480,0.22916666666666666,0.7708333333333334,-34.719402241005156,113.16511517784038
68,708.9506926136878,-72.05730869370339,863.4417625658905,41,39.0,128,0,128,0.0,1.0,1920,730,1190,0.3802083333333333,0.6197916666666666,-4.313716412913562,108.65805077061198
69,708.9506926136878,-190.85634790879783,1059.7791365323008,41,38.1015625,128,0,128,0.0,1.0,1920,721,1199,0.37552083333333336,0.6244791666666667,-12.077402360586525,131.52174697199206
70,710.8009544463054,-32.66447536627302,1047.2623910209982,41,40.1171875,128,0,128,0.0,1.0,1920,744,1176,0.3875,0.6125,-1.6875275244182035,137.1224157338513
71,795.0346245342128,212.15871346227956,804.7336995219384,46,41.609375,128,0,128,0.0,1.0,1920,827,1093,0.43072916666666666,0.5692708333333333,14.790268397485304,131.83688177031317
72,795.0346245342128,246.58631328960354,998.4958349744796,46,41.296875,128,0,128,0.0,1.0,1920,898,1022,0.46770833333333334,0.5322916666666667,16.931795885973568,146.57499961159027
73,1094.3221753832495,285.29572700962626,810.5299912316212,36,42.3515625,128,0,128,0.0,1.0,1920,829,1091,0.4317708333333333,0.5682291666666667,19.616590133975077,133.34360372333663
74,1094.3221753832495,378.27056676745394,877.5509002038323,36,43.3515625,128,0,128,0.0,1.0,1920,794,1126,0.41354166666666664,0.5864583333333333,25.601371117830258,130.4959640032939
75,1261.8898877868894,367.35961554018655,1107.336418574972,36,42.375,128,0,128,0.0,1.0,1920,761,1159,0.3963541666666667,0.6036458333333333,24.9260577026791,140.3725641860984
