generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
33,-521.156001904408,-1954.0651720347628,2199.0146369124377,57,57.796875,128,0,128,0.0,1.0,1920,2,1918,0.0010416666666666667,0.9989583333333333,-130.2710114689842,161.77246225193704
34,-473.5776671898087,-2014.408284465513,2139.732458971075,57,56.953125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-134.29388563103421,158.2133152586926
35,-473.5776671898087,-2203.147840461279,2404.219965493777,57,56.265625,128,0,128,0.0,1.0,1920,6,1914,0.003125,0.996875,-146.8765226974186,182.42389760448134
36,-466.5806870008415,-2447.412427363174,2454.371668831765,59,56.7890625,128,0,128,0.0,1.0,1920,13,1907,0.0067708333333333336,0.9932291666666667,-163.1608284908783,177.941325154771
37,-440.78023308895104,-2329.7418373232194,2467.5268990260524,56,56.9765625,128,0,128,0.0,1.0,1920,39,1881,0.0203125,0.9796875,-155.3161224882146,184.9973606836106
38,-440.78023308895104,-2186.58187513597,2281.274451547755,53,56.6953125,128,0,128,0.0,1.0,1920,52,1868,0.027083333333333334,0.9729166666666667,-145.7721250090647,172.39551016962884
39,-416.414371949052,-1880.1680040664908,2121.811397439119,59,57.765625,128,0,128,0.0,1.0,1920,66,1854,0.034375,0.965625,-125.3445336044327,166.01673413250884
40,-416.12705225724767,-2218.9133375911783,2429.4488404916183,60,57.609375,128,0,128,0.0,1.0,1920,57,1863,0.0296875,0.9703125,-147.9275558394119,181.64926282735698
41,-406.3073244066254,-2229.29823544867,2439.1705747297865,57,58.09375,128,0,128,0.0,1.0,1920,55,1865,0.028645833333333332,0.9713541666666666,-148.61988236324467,181.26118091054386
42,-406.3073244066254,-2119.788936736822,2469.230363118212,57,59.1875,128,0,128,0.0,1.0,1920,64,1856,0.03333333333333333,0.9666666666666667,-141.31926244912148,183.77407357813547
43,-406.3073244066254,-1753.9414288849725,2256.6640623954145,57,59.0625,128,0,128,0.0,1.0,1920,76,1844,0.03958333333333333,0.9604166666666667,-116.92942859233153,172.9884107775311
44,-371.8796085120998,-2329.90296506725,2630.3423344146827,54,58.7109375,128,0,128,0.0,1.0,1920,69,1851,0.0359375,0.9640625,-155.32686433781666,194.68563455583617
45,-371.8796085120998,-2093.621669196993,2263.921966702711,54,57.4140625,128,0,128,0.0,1.0,1920,70,1850,0.036458333333333336,0.9635416666666666,-139.5747779464662,174.15021376008104
46,-351.6071155823349,-2283.424873221151,2517.152363866099,56,56.8515625,128,0,128,0.0,1.0,1920,81,1839,0.0421875,0.9578125,-152.22832488141006,190.1906659771147
47,-236.36877139904732,-2147.644365160191,2352.465955394567,53,56.3984375,128,0,128,0.0,1.0,1920,133,1787,0.06927083333333334,0.9307291666666667,-143.17629101067942,182.34997730547587
48,-96.45436564194395,-1812.455211878608,2179.7327539162325,56,56.5234375,128,0,128,0.0,1.0,1920,188,1732,0.09791666666666667,0.9020833333333333,-120.83034745857387,175.84556570512643
49,-59.20497439813734,-1816.2815890176726,2401.3425123923403,60,56.34375,128,0,128,0.0,1.0,1920,205,1715,0.10677083333333333,0.8932291666666666,-121.08543926784483,188.220843362618
50,-59.20497439813734,-1969.130181731216,2440.98523793305,60,56.4296875,128,0,128,0.0,1.0,1920,179,1741,0.09322916666666667,0.9067708333333333,-131.27534544874774,193.27047887530796
