generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
28,946.0111320873095,-1025.1890393696087,2702.188732610784,21,28.5,128,0,128,0.0,1.0,1920,353,1567,0.18385416666666668,0.8161458333333333,-67.5661963746406,226.11695146348188
29,946.0111320873095,-963.0434320226314,2619.888817571395,21,29.0703125,128,0,128,0.0,1.0,1920,338,1582,0.17604166666666668,0.8239583333333333,-63.35180171817544,235.9657742408284
30,946.0111320873095,-1098.5832739636817,2942.4839119399276,21,32.484375,128,0,128,0.0,1.0,1920,348,1572,0.18125,0.81875,-72.49143701424546,242.70866684514274
31,946.0111320873095,-1126.8814210615808,2771.1306706016403,28,31.234375,128,0,128,0.0,1.0,1920,343,1577,0.17864583333333334,0.8213541666666667,-74.29631348743872,236.16623790507612
32,946.0111320873095,-992.7032192406763,2895.407796178173,21,27.6875,128,0,128,0.0,1.0,1920,368,1552,0.19166666666666668,0.8083333333333333,-65.49656878271175,241.55530210339847
33,946.0111320873095,-1421.327032194513,3237.1156416784447,28,26.9375,128,0,128,0.0,1.0,1920,350,1570,0.18229166666666666,0.8177083333333334,-93.89159381296756,264.03296092459465
34,946.0111320873095,-1501.5728668848515,2964.788113022798,28,27.765625,128,0,128,0.0,1.0,1920,311,1609,0.16197916666666667,0.8380208333333333,-99.44407654232344,254.79603770397873
35,952.1842470839233,-1480.586333781363,3057.4800348810754,37,28.828125,128,0,128,0.0,1.0,1920,303,1617,0.1578125,0.8421875,-97.81726600209089,249.9718053114235
36,952.1842470839233,-1491.3720477946076,2890.664252171734,37,29.375,128,0,128,0.0,1.0,1920,311,1609,0.16197916666666667,0.8380208333333333,-98.55162610297387,249.7267427792337
37,952.1842470839233,-1128.0624182606878,2868.0524179711415,37,29.6640625,128,0,128,0.0,1.0,1920,345,1575,0.1796875,0.8203125,-74.3563487173792,239.2127389083144
38,952.1842470839233,-749.2706653140674,2307.263753751,37,33.84375,128,0,128,0.0,1.0,1920,371,1549,0.19322916666666667,0.8067708333333333,-49.15346102093784,210.8835088964558
39,952.1842470839233,-986.5471582048256,3109.106488677212,37,37.1484375,128,0,128,0.0,1.0,1920,360,1560,0.1875,0.8125,-64.86580013032173,269.16516560710664
40,952.1842470839233,-1135.387817850426,2578.5204473391923,46,38.9296875,128,0,128,0.0,1.0,1920,328,1592,0.17083333333333334,0.8291666666666667,-74.8640836900284,233.32095497871558
41,952.1842470839233,-1222.5031325489979,3063.375232669536,26,40.0078125,128,0,128,0.0,1.0,1920,330,1590,0.171875,0.828125,-80.57208383659987,251.81540686231767
42,952.1842470839233,-803.296392172999,2694.880995489063,50,39.8828125,128,0,128,0.0,1.0,1920,399,1521,0.2078125,0.7921875,-52.75475947819995,236.80765399850426
43,952.1842470839233,-1253.4545729889269,2991.3741751645125,26,39.53125,128,0,128,0.0,1.0,1920,344,1576,0.17916666666666667,0.8208333333333333,-82.72447153259513,262.51002676697766
