generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
0,-1921.1808175466592,-6690.7015652298605,4322.726904295189,18,15.296875,128,0,128,0.0,1.0,1920,3,1917,0.0015625,0.9984375,-446.04677101532405,481.95386456255807
1,-1677.9804303252045,-2955.764653064714,2181.3119701779015,8,15.6640625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-196.26035187098094,193.3063113236491
2,-1677.9804303252045,-2978.501868003027,2017.8496337264994,18,17.2265625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-197.78137453353514,161.44967745456552
3,-1677.9804303252045,-2760.712339762904,2258.571812434971,18,18.671875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-183.26207265086026,204.39228189700256
4,-1677.9804303252045,-2412.1476549562776,1833.4438888625489,18,17.3203125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-160.0244269970852,166.40581731667945
5,-1647.4802401800391,-2511.397979272274,2463.195035195427,7,16.8671875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-166.64111528481826,234.08641574424811
6,-1647.4802401800391,-2258.0463481106003,1368.6229826506105,7,16.4921875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-149.75152737404002,138.8440206434033
7,-1647.4802401800391,-2312.144773302073,2005.9195825579495,7,16.171875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-153.35808905347156,199.3388723072445
8,-1626.8472124482505,-2486.311890372851,2297.3199900055583,16,15.4609375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-164.9692301915234,215.77552929536412
9,-1626.8472124482505,-2381.1681563568663,2006.6076022174288,16,12.59375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-157.95496042379108,195.38617384820049
10,-1593.198777652486,-2167.649095108228,1499.7249437274616,16,11.609375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-143.72035634054848,164.95722193476945
11,-1593.198777652486,-2474.244215479921,1940.4288421601275,16,14.53125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-164.16003103199472,179.16095699532283
12,-1593.198777652486,-2168.3294030986635,1283.54225582044,16,15.984375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-143.76571020657758,117.53989405802635
13,-1576.7859514859392,-2145.35005454977,1462.0201732087405,16,17.3203125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-142.23375363665133,147.6540598699676
14,-1576.7859514859392,-2121.9896205733103,1544.514506108136,16,18.4609375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-140.67639137155402,149.00864092879786
15,-1576.7859514859392,-2004.9099289403975,768.8497815563219,16,18.3671875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-132.87107859602648,83.0803856691359
16,-1576.7859514859392,-2118.849607555018,1197.0664154587507,16,17.9453125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-140.46705717033453,113.96835768514987
17,-1576.7859514859392,-2399.0216130763624,2046.0714934497812,16,18.640625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-159.14519087175748,189.02596319767838
18,-1421.2731820369024,-2104.7972710824697,1191.7678403790678,16,17.359375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-139.53023473883133,103.4559704849326
19,-1421.2731820369024,-2109.0759138974286,1095.5473028651184,16,17.921875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-139.81547759316192,130.0591217116005
20,-1421.2731820369024,-1994.4761390931665,1120.9270893023374,16,17.1875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-132.17549260621112,103.76453831726086
21,-1421.2731820369024,-2038.7101120461134,1032.7649782503952,16,16.46875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-135.12442413640758,100.43473588293683
22,-1412.1022225478935,-2080.7923328422594,1501.9881845575183,31,16.3984375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-137.92990552281734,124.84773776091438
23,-1316.826884739016,-2200.252378995414,1944.03616090666,16,16.9375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-145.8860960996943,182.03412329268946
24,-1316.826884739016,-2456.5726870218195,2384.6499934513904,16,21.0625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-162.981929134788,219.85122192643055
25,-1316.826884739016,-2374.3883323947584,2058.7611213694727,16,23.609375,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-157.50297215965057,174.9388114979641
26,-1316.826884739016,-2140.9130038023686,1253.6327559173137,16,19.828125,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-141.93795025349124,117.09446601243042
27,-1307.2350588549264,-2148.8474193786897,1849.8433889129738,27,16.7578125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-142.46691129191265,166.28435947927872
28,-1307.2350588549264,-2067.463028844413,1411.4773854943976,27,16.953125,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-137.03555608962753,125.81051751081549
29,-1307.2350588549264,-1883.7176018895134,1596.1382869897407,27,17.9375,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-124.78586095930086,153.07418601092428
30,-1305.924420940636,-1892.3727950941027,1222.5979912075802,35,20.7890625,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-125.36287383960683,107.2963948757439
31,-1303.5875015928132,-2276.0207481270386,2265.203124348926,23,26.2421875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-150.93523737513593,216.7118634570646
32,-1298.5278075114463,-2049.4423645930515,2374.807728672801,27,27.5546875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-135.83626180620342,221.16657853072238
33,-1298.5278075114463,-1807.3708578529618,1417.4306356849338,27,27.71875,128,0,128,0.0,1.0,1920,0,1920,0.0,1.0,-119.69607802353076,137.8602469821568
34,-1158.8130538330897,-2322.064366242836,2263.9763185885977,27,25.4140625,128,0,128,0.0,1.0,1920,1,1919,0.0005208333333333333,0.9994791666666667,-154.00897858285575,206.30937435304787
35,-1133.0457514298364,-1863.2404132309734,1205.8706704836895,27,26.1796875,128,0,128,0.0,1.0,1920,5,1915,0.0026041666666666665,0.9973958333333334,-123.42071504873157,109.4569788844223
36,-1133.0457514298364,-1730.5099221637593,982.4612556105241,27,28.1328125,128,0,128,0.0,1.0,1920,23,1897,0.011979166666666667,0.9880208333333333,-114.5720156442506,103.30596791054374
37,-1128.0607964778962,-2095.8828765389344,2093.60168271691,27,28.890625,128,0,128,0.0,1.0,1920,54,1866,0.028125,0.971875,-138.93021260259562,202.0005020630365
