generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
41,1241.6580595530152,-334.6325085622434,2595.4525306238115,47,47.1640625,128,0,128,0.0,1.0,1920,463,1457,0.24114583333333334,0.7588541666666667,-21.6593547374829,195.69739728806562
42,1241.6580595530152,-476.0446613421633,2679.8197726005615,47,47.34375,128,0,128,0.0,1.0,1920,435,1485,0.2265625,0.7734375,-30.982664922810887,202.25865973385606
43,1241.9804380089356,-506.33745288901974,2793.094973047589,49,47.8359375,128,0,128,0.0,1.0,1920,466,1454,0.24270833333333333,0.7572916666666667,-33.210517692601314,207.66599436159007
44,1241.9804380089356,-854.8344858763165,3187.390613430461,49,48.0390625,128,0,128,0.0,1.0,1920,428,1492,0.22291666666666668,0.7770833333333333,-56.33844489175445,232.68485737103262
45,1241.9804380089356,-363.18622590553537,2666.0967519201245,49,47.9921875,128,0,128,0.0,1.0,1920,461,1459,0.24010416666666667,0.7598958333333333,-23.40564422703569,198.42448738792092
46,1241.9804380089356,-466.8091646728266,2412.8113406294924,49,48.2109375,128,0,128,0.0,1.0,1920,427,1493,0.22239583333333332,0.7776041666666667,-30.313840144855103,184.8962773800121
47,1241.9804380089356,-307.73422074231803,2540.2053916740006,49,49.5625,128,0,128,0.0,1.0,1920,461,1459,0.24010416666666667,0.7598958333333333,-19.813010549487867,190.81756632560973
48,1241.9804380089356,-454.5844892643139,2595.7818486718816,49,49.96875,128,0,128,0.0,1.0,1920,429,1491,0.2234375,0.7765625,-29.603028450954277,195.86455235806923
49,1241.9804380089356,-699.9781115420312,2876.451063720991,49,50.40625,128,0,128,0.0,1.0,1920,420,1500,0.21875,0.78125,-46.066769936135415,212.66797754443164
50,1241.9804380089356,-160.68231900744138,2271.0047827279004,49,50.390625,128,0,128,0.0,1.0,1920,446,1474,0.23229166666666667,0.7677083333333333,-9.905383767162766,174.11322351247043
