generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score
31,135.6175836273107,-2847.6222513587354,3922.8468437566257,58,56.8828125,128,0,128,0.0,1.0,1920,120,1800,0.0625,0.9375,-188.99528550724898,320.4446588954431
32,144.45440375776565,-2131.8674666072448,3348.532941284919,59,56.8125,128,0,128,0.0,1.0,1920,132,1788,0.06875,0.93125,-141.2748623571497,280.15881530642815
33,144.45440375776565,-2240.5774453407266,3671.8717418475826,59,57.75,128,0,128,0.0,1.0,1920,131,1789,0.06822916666666666,0.9317708333333333,-148.52151718938177,297.0297714816064
34,157.3303279859487,-2424.170099989174,3724.1667594157952,53,56.5234375,128,0,128,0.0,1.0,1920,128,1792,0.06666666666666667,0.9333333333333333,-160.75899624927828,307.0989464283498
35,157.3303279859487,-2444.533229975948,3680.841423041202,53,56.640625,128,0,128,0.0,1.0,1920,136,1784,0.07083333333333333,0.9291666666666667,-162.10513199839653,304.96729535752536
36,157.3303279859487,-2749.772263544177,3718.603590002614,53,55.1796875,128,0,128,0.0,1.0,1920,113,1807,0.058854166666666666,0.9411458333333333,-182.45513006961173,294.593441268053
37,183.2679678057226,-2386.842315501762,3476.7913712029103,53,55.609375,128,0,128,0.0,1.0,1920,114,1806,0.059375,0.940625,-158.27912311678418,295.0362742470715
38,183.2679678057226,-2800.8169820960384,3648.461166007037,53,53.828125,128,0,128,0.0,1.0,1920,113,1807,0.058854166666666666,0.9411458333333333,-185.8730071397359,301.34975093608045
39,183.2679678057226,-2862.40778189683,3897.423536948456,53,51.21875,128,0,128,0.0,1.0,1920,104,1816,0.05416666666666667,0.9458333333333333,-189.9751021264553,339.6524288960562
40,183.2679678057226,-1642.957489528007,2719.1074161379834,53,52.5625,128,0,128,0.0,1.0,1920,137,1783,0.07135416666666666,0.9286458333333333,-108.67841596853378,227.81996370875885
41,204.1307667446746,-1760.4832492960663,3065.3127660180558,53,52.5703125,128,0,128,0.0,1.0,1920,153,1767,0.0796875,0.9203125,-116.51716453640442,251.47254084301315
42,204.1307667446746,-2351.6158160277655,3553.31366340612,53,51.84375,128,0,128,0.0,1.0,1920,124,1796,0.06458333333333334,0.9354166666666667,-155.93074190185098,298.8280115323783
43,210.59394278965738,-2002.8470564674517,3323.6029823936974,53,52.6796875,128,0,128,0.0,1.0,1920,139,1781,0.07239583333333334,0.9276041666666667,-132.6741787644968,260.1413803401692
44,214.21297717119978,-2028.1777635488656,3430.9532641823607,53,52.53125,128,0,128,0.0,1.0,1920,138,1782,0.071875,0.928125,-134.36554881992438,293.5737462706622
45,216.3161734163869,-1872.3682065396938,3151.5178379254994,53,52.859375,128,0,128,0.0,1.0,1920,150,1770,0.078125,0.921875,-123.9764741859796,250.4292346703452
46,216.3161734163869,-1979.4851072098916,3562.2618041901906,53,51.484375,128,0,128,0.0,1.0,1920,154,1766,0.08020833333333334,0.9197916666666667,-131.16411131399278,292.46042168098427
47,232.12197020784203,-2068.4672663981546,3603.040088736284,53,51.921875,128,0,128,0.0,1.0,1920,149,1771,0.07760416666666667,0.9223958333333333,-137.05781775987697,286.41540970826094
48,232.12197020784203,-2251.792103261998,3462.6054192793886,53,52.0859375,128,0,128,0.0,1.0,1920,134,1786,0.06979166666666667,0.9302083333333333,-149.26150480079983,290.1167687955949
49,242.79914316983263,-1506.1822851236911,2726.3705112726575,53,53.3046875,128,0,128,0.0,1.0,1920,145,1775,0.07552083333333333,0.9244791666666666,-99.55381900824608,220.54431994093076
50,242.79914316983263,-1808.2326131951643,3048.195309973824,53,53.1640625,128,0,128,0.0,1.0,1920,144,1776,0.075,0.925,-119.69884087967763,250.66616825127278
