generation,best_fitness,mean_fitness,std_fitness,best_tree_size,mean_tree_size,population_size,survived_agents,crashed_agents,agent_survival_rate,agent_crash_rate,total_episodes,survived_episodes,crashed_episodes,episode_survival_rate,episode_crash_rate,mean_episode_score,std_episode_score,validation_best_score,validation_best_mean,validation_best_std,validation_best_survival_rate,best_validation_score_so_far
54,845.2545787382638,-733.1422667749653,1892.8154597836747,63,57.1484375,128,0,128,0.0,1.0,1920,265,1655,0.13802083333333334,0.8619791666666666,-48.870549555831005,179.4047611277236,-204.28099402255458,-20.428099402255462,115.55811688024127,0.1,327.7695682654417
55,889.3810861195058,-610.6721913634607,2059.7383558037627,59,58.3203125,128,0,128,0.0,1.0,1920,303,1617,0.1578125,0.8421875,-40.70570859089738,190.07820830036516,-375.57796064659703,-37.557796064659705,19.25016614707145,0.0,327.7695682654417
56,963.4655561994856,-395.7764238936642,1568.247174456569,63,60.6953125,128,0,128,0.0,1.0,1920,337,1583,0.17552083333333332,0.8244791666666667,-26.378818884577615,156.08789076660665,176.19768662194767,17.619768662194765,112.23065937991915,0.2,327.7695682654417
57,964.7738377930035,-154.42916046288227,1153.2538855046846,63,59.984375,128,0,128,0.0,1.0,1920,358,1562,0.18645833333333334,0.8135416666666667,-10.290266947525488,135.33645892514915,837.6864605868609,83.76864605868612,144.5551564891348,0.4,837.6864605868609
58,993.9763702636013,-175.47376805510362,1515.6137579888905,61,60.1796875,128,0,128,0.0,1.0,1920,386,1534,0.20104166666666667,0.7989583333333333,-11.693209537006908,156.66471485441272,-769.1723906408265,-76.91723906408265,39.160548636913106,0.0,837.6864605868609
59,966.677064151468,-584.8215224378646,2251.822271429262,63,60.703125,128,0,128,0.0,1.0,1920,342,1578,0.178125,0.821875,-38.98211451669097,208.97728486711108,-475.612931283017,-47.5612931283017,47.70031600697325,0.0,837.6864605868609
60,966.677064151468,-866.156056394366,2419.0607442665096,63,61.1640625,128,0,128,0.0,1.0,1920,298,1622,0.15520833333333334,0.8447916666666667,-57.737419384624395,220.01367152839035,-187.94868274045203,-18.794868274045204,109.1697761090299,0.2,837.6864605868609
61,966.677064151468,-81.73461754234118,1341.3774453633812,63,61.203125,128,0,128,0.0,1.0,1920,390,1530,0.203125,0.796875,-5.442773981989412,148.72602317231542,-228.8606504844915,-22.886065048449147,89.45181080098831,0.1,837.6864605868609
62,966.677064151468,-345.8934091530895,1623.993222771744,63,61.7265625,128,0,128,0.0,1.0,1920,332,1588,0.17291666666666666,0.8270833333333333,-23.052662172705972,156.97638109007568,-187.2753783407827,-18.727537834078277,85.66513900445024,0.1,837.6864605868609
63,967.591363285397,-286.6633274680321,1356.6951366927328,63,61.8125,128,0,128,0.0,1.0,1920,336,1584,0.175,0.825,-19.104479643702135,147.37731097129284,-822.1372782746295,-82.21372782746295,45.809455596075985,0.0,837.6864605868609
64,967.591363285397,-169.15737545579455,1528.4770602279996,63,61.7578125,128,0,128,0.0,1.0,1920,389,1531,0.20260416666666667,0.7973958333333333,-11.27199169705297,165.02386601564706,-570.7429552339672,-57.07429552339672,46.6479319881712,0.0,837.6864605868609
65,967.591363285397,-443.01099597136,2377.5523978734636,63,61.671875,128,0,128,0.0,1.0,1920,359,1561,0.18697916666666667,0.8130208333333333,-29.527238273090674,225.61278320859745,-369.8812982184437,-36.98812982184437,48.717159629622195,0.0,837.6864605868609
66,967.591363285397,-377.66109406867133,1663.5101591171815,63,61.8359375,128,0,128,0.0,1.0,1920,348,1572,0.18125,0.81875,-25.169924500411426,177.8386350375759,-725.5891031223558,-72.55891031223558,54.37907409273112,0.0,837.6864605868609
67,967.591363285397,-121.37694720802108,1440.766803695103,63,61.7890625,128,0,128,0.0,1.0,1920,388,1532,0.20208333333333334,0.7979166666666667,-8.083447522201405,156.74623538408107,-1.8937787630552663,-0.18937787630552663,127.91450016220763,0.3,837.6864605868609
68,967.591363285397,-336.7936986361507,1470.9652528346917,63,61.6484375,128,0,128,0.0,1.0,1920,334,1586,0.17395833333333333,0.8260416666666667,-22.44530386741005,152.5798709585575,-311.84444230660625,-31.184444230660624,106.29859415172325,0.1,837.6864605868609
69,970.8166613762359,-150.47541754314673,1435.9719527024658,63,61.71875,128,0,128,0.0,1.0,1920,364,1556,0.18958333333333333,0.8104166666666667,-10.026600752876451,153.10699348316106,-81.83649633664294,-8.183649633664293,144.14438012384136,0.2,837.6864605868609
70,970.8166613762359,-501.6241374049172,1666.2021055106893,63,61.890625,128,0,128,0.0,1.0,1920,319,1601,0.16614583333333333,0.8338541666666667,-33.43538520199448,159.3915392655267,-499.4633797456014,-49.94633797456014,53.33628058793226,0.1,837.6864605868609
71,970.8166613762359,-166.6718279330334,1393.8528741913258,63,61.7734375,128,0,128,0.0,1.0,1920,363,1557,0.1890625,0.8109375,-11.103502070535566,149.79897641699154,-768.6228037275322,-76.8622803727532,80.35258601198028,0.0,837.6864605868609
72,970.8166613762359,-192.6015838346352,1591.3809885429653,63,61.8828125,128,0,128,0.0,1.0,1920,384,1536,0.2,0.8,-12.834660276475683,166.92215779391393,-21.290613593368064,-2.1290613593368066,111.65136169663985,0.1,837.6864605868609
